LHCB_Z_13TEV_DIELECTRON	18	17
   1	EWK_RAP	2.062500000000e+00	8.315178393760e+03	1.300000000000e+04	1.180000000000e+04	1.300000000000e+03	1.231413677022e+02	1.043570912731e+00	-6.888344088726e+02	-5.837579736209e+00	-5.111607941358e+00	-4.331871136744e-02	9.917238919940e-01	8.404439762661e-03	6.828564069432e-01	5.786918702908e-03	4.327919577319e+00	3.667728455355e-02	1.707946194057e+00	1.447412028862e-02	-8.699264406419e+00	-7.372257971541e-02	4.090056687026e+00	3.466149734768e-02	-3.462852718563e+00	-2.934620947935e-02	-4.113238870147e+00	-3.485795652667e-02	3.844657295653e+00	3.258184148859e-02	2.250089770502e+00	1.906855737714e-02	-3.560931491609e+00	-3.017738552211e-02	-1.124106099946e+01	-9.526322880899e-02	-3.731388931772e+00	-3.162194009977e-02	9.648896732110e-02	8.177031128907e-04	5.000000000000e+02	4.237288135593e+00	
   2	EWK_RAP	2.187500000000e+00	8.315178393760e+03	1.300000000000e+04	4.210000000000e+04	2.200000000000e+03	5.868119629488e+02	1.393852643584e+00	3.164977313298e+00	7.517760839187e-03	-3.411310532421e+01	-8.102875373923e-02	2.560298529444e+00	6.081469191077e-03	-1.670042202393e+01	-3.966846086444e-02	2.265141228282e+01	5.380382965041e-02	-1.178865370529e+01	-2.800155274416e-02	-4.111840582233e+01	-9.766842238082e-02	1.478911037118e+03	3.512852819758e+00	-1.010356836564e+02	-2.399897474024e-01	-1.742510051019e+01	-4.138978743512e-02	7.317069348425e+01	1.738021222904e-01	5.920352896251e+01	1.406259595309e-01	-3.244254570440e+01	-7.706067863277e-02	-5.370831844758e+01	-1.275732029634e-01	-3.000604076539e+01	-7.127325597480e-02	2.153103774988e+01	5.114260748189e-02	1.600000000000e+03	3.800475059382e+00	
   3	EWK_RAP	2.312500000000e+00	8.315178393760e+03	1.300000000000e+04	6.610000000000e+04	2.500000000000e+03	1.005025235959e+03	1.520461779061e+00	3.452756789623e+00	5.223535233923e-03	-5.137601860267e+01	-7.772468774988e-02	-3.693912870943e+00	-5.588370455285e-03	-1.190165834856e+01	-1.800553456666e-02	4.033613398131e+01	6.102289558443e-02	1.281760667020e+01	1.939123550710e-02	-6.251388413264e+01	-9.457471124455e-02	-9.517593515551e+01	-1.439877990250e-01	2.426646839893e+01	3.671175249459e-02	-5.063497013887e+01	-7.660358568665e-02	1.324585639885e+03	2.003911709358e+00	1.256595874612e+03	1.901052760382e+00	-1.494461167405e+02	-2.260909481702e-01	-1.443173025501e+02	-2.183317739034e-01	-3.050705686695e+01	-4.615288482141e-02	3.942648096530e+01	5.964671855568e-02	2.600000000000e+03	3.933434190620e+00	
   4	EWK_RAP	2.437500000000e+00	8.315178393760e+03	1.300000000000e+04	8.790000000000e+04	2.900000000000e+03	1.203431452506e+03	1.369091527310e+00	3.968248949992e+00	4.514503924906e-03	-1.417287433358e+02	-1.612386158542e-01	-2.083140519754e+01	-2.369898202223e-02	-2.495704761960e+01	-2.839254564233e-02	8.291821992207e+01	9.433244587266e-02	4.681149635263e+01	5.325539971857e-02	-1.659021262476e+02	-1.887396203045e-01	-2.603559682137e+01	-2.961956407437e-02	1.866905922051e+01	2.123897522243e-02	-2.452685904226e+02	-2.790313884216e-01	-9.501324134947e+01	-1.080924247434e-01	-3.389027809311e+01	-3.855549271116e-02	1.511207210986e+02	1.719234597253e-01	-1.520041236082e+03	-1.729284682688e+00	2.711277346328e+02	3.084502100487e-01	-1.666064427374e+03	-1.895408904862e+00	3.400000000000e+03	3.868031854380e+00	
   5	EWK_RAP	2.562500000000e+00	8.315178393760e+03	1.300000000000e+04	9.580000000000e+04	3.000000000000e+03	1.636445877881e+03	1.708189851650e+00	4.472390301241e+00	4.668465867684e-03	-1.495461408517e+02	-1.561024434777e-01	-2.674792602824e+01	-2.792059084368e-02	1.093119579836e+01	1.141043402751e-02	8.439369132568e+01	8.809362351324e-02	-2.507086994732e+01	-2.617001038343e-02	-1.560744450116e+02	-1.629169572146e-01	-4.782229167627e+01	-4.991888483953e-02	3.134613740550e+01	3.272039395146e-02	-1.937722811637e+02	-2.022675168724e-01	-1.646827373168e+02	-1.719026485562e-01	-4.600471019680e+01	-4.802161815950e-02	1.773204686989e+02	1.850944349676e-01	-1.517291832406e+03	-1.583811933618e+00	4.269010272825e+02	4.456169387083e-01	1.587702803748e+03	1.657309816021e+00	3.700000000000e+03	3.862212943633e+00	
   6	EWK_RAP	2.687500000000e+00	8.315178393760e+03	1.300000000000e+04	1.185000000000e+05	3.300000000000e+03	2.223961963825e+03	1.876761150907e+00	4.612540659435e+00	3.892439375050e-03	-2.463851139687e+02	-2.079199273997e-01	-7.142938980141e+01	-6.027796607714e-02	-1.780031146394e+02	-1.502135988518e-01	3.033149416146e+02	2.559619760461e-01	3.908349523806e+01	3.298185252157e-02	-2.421095721293e+03	-2.043118752146e+00	-4.488209846289e+01	-3.787518857628e-02	1.224177916090e+01	1.033061532565e-02	5.888597264405e+02	4.969280391903e-01	-7.837366157408e+01	-6.613811103298e-02	-4.913652836603e+01	-4.146542478146e-02	1.024849060701e+02	8.648515280180e-02	4.260441803535e+02	3.595309538848e-01	1.004088340748e+02	8.473319331207e-02	-4.088334367410e+01	-3.450071196127e-02	4.600000000000e+03	3.881856540084e+00	
   7	EWK_RAP	2.812500000000e+00	8.315178393760e+03	1.300000000000e+04	1.333000000000e+05	3.600000000000e+03	2.543356806064e+03	1.907994603199e+00	3.721481405844e+00	2.791809006635e-03	-4.294445968915e+02	-3.221639886658e-01	-1.288321514910e+02	-9.664827568721e-02	-5.124115582386e+02	-3.844047698714e-01	1.672674636405e+03	1.254819682224e+00	1.794945284572e+03	1.346545599829e+00	7.561308547865e+02	5.672399510777e-01	-3.120584840956e+01	-2.341023886689e-02	2.306835522348e+01	1.730559281581e-02	2.606432212789e+02	1.955312987839e-01	-8.610610746632e+01	-6.459572953212e-02	-3.441267342213e+01	-2.581595905636e-02	6.002888554243e+01	4.503292238742e-02	2.884952251416e+02	2.164255252375e-01	3.403822457257e+01	2.553505219247e-02	-1.739352546779e+01	-1.304840620239e-02	5.200000000000e+03	3.900975243811e+00	
   8	EWK_RAP	2.937500000000e+00	8.315178393760e+03	1.300000000000e+04	1.413000000000e+05	3.700000000000e+03	2.744266095296e+03	1.942155764541e+00	3.393644258229e+00	2.401729835972e-03	-8.495316126330e+02	-6.012254866476e-01	-1.668062500052e+03	-1.180511323462e+00	1.805894747960e+03	1.278057146469e+00	-7.844738633566e+02	-5.551832012432e-01	4.949999164750e-01	3.503184122258e-04	3.970808492137e+02	2.810197092808e-01	-2.689249517966e+01	-1.903219757938e-02	1.994434774057e+01	1.411489578243e-02	1.906158089149e+02	1.349014925088e-01	-6.867536497392e+01	-4.860252298225e-02	-2.817518287956e+01	-1.993997372934e-02	8.062256536183e+01	5.705772495529e-02	2.874027756401e+02	2.033989919605e-01	6.793052674215e+01	4.807539047569e-02	-6.202145640431e+01	-4.389345817715e-02	5.500000000000e+03	3.892427459306e+00	
   9	EWK_RAP	3.062500000000e+00	8.315178393760e+03	1.300000000000e+04	1.512000000000e+05	4.000000000000e+03	3.045818488279e+03	2.014430217116e+00	3.276898349693e+00	2.167260813289e-03	2.853796412841e+03	1.887431489974e+00	1.048460559279e+02	6.934262958197e-02	2.435318838407e+02	1.610660607412e-01	-2.448527849003e+02	-1.619396725531e-01	-3.255146962918e-01	-2.152874975475e-04	2.141533771229e+02	1.416358314305e-01	-2.572568489772e+01	-1.701434186357e-02	1.875519493863e+01	1.240422945677e-02	1.122985377970e+02	7.427151970704e-02	-6.652395824477e+01	-4.399732688146e-02	-2.668356728532e+01	-1.764786196119e-02	4.533217445247e+01	2.998159686010e-02	1.381227657311e+02	9.135103553641e-02	2.739762086886e+01	1.812011962226e-02	-4.543548985913e+01	-3.004992715551e-02	5.900000000000e+03	3.902116402116e+00	
  10	EWK_RAP	3.187500000000e+00	8.315178393760e+03	1.300000000000e+04	1.336000000000e+05	3.900000000000e+03	2.440880349983e+03	1.827006249988e+00	2.501518541057e+00	1.872394117557e-03	-5.270173810209e+02	-3.944740875905e-01	-4.143335957406e+02	-3.101299369316e-01	-2.137088488888e+03	-1.599617132402e+00	-1.544530591440e+03	-1.156085772036e+00	-1.486309003846e+02	-1.112506739406e-01	4.475385705702e+02	3.349839600077e-01	-3.130460210825e+01	-2.343158840438e-02	1.313452198606e+01	9.831229031484e-03	2.473037655832e+02	1.851076089694e-01	-6.107497384993e+01	-4.571480078588e-02	-2.681394448376e+01	-2.007031772736e-02	5.639272592207e+01	4.221012419316e-02	1.875780302365e+02	1.404027172429e-01	3.856854548135e+01	2.886867176748e-02	-3.097355508675e+01	-2.318379871763e-02	5.200000000000e+03	3.892215568862e+00	
