CMS_TTB_DIFF_13TEV_2016_LJ_TRAPNORM	10	10
   1	HQP_YQ	1.000000000000e-01	3.003289000000e+04	1.300000000000e+04	6.262090000000e-01	0.000000000000e+00	-2.443792150353e-03	-3.902518408955e-01	-9.398517887250e-03	-1.500859599151e+00	3.797486388322e-03	6.064247540873e-01	-2.598167407109e-03	-4.149041944637e-01	-6.800013711386e-03	-1.085901625717e+00	1.779110260545e-03	2.841080630500e-01	2.474751867690e-03	3.951958320129e-01	-6.352426201398e-04	-1.014425886788e-01	1.639314896157e-03	2.617839884378e-01	1.531070671392e-04	2.444983498148e-02	
   2	HQP_YQ	3.000000000000e-01	3.003289000000e+04	1.300000000000e+04	6.154840000000e-01	0.000000000000e+00	5.261490381587e-03	8.548541280663e-01	1.223849600042e-02	1.988434467901e+00	-6.640380236047e-03	-1.078887548019e+00	-2.473397275544e-03	-4.018621565376e-01	-4.543993341914e-03	-7.382796858918e-01	1.652355957955e-03	2.684644861532e-01	-1.617486788920e-03	-2.627991611349e-01	7.502942710336e-04	1.219031316872e-01	1.565634482498e-03	2.543745219207e-01	8.810657971566e-04	1.431500733011e-01	
   3	HQP_YQ	5.000000000000e-01	3.003289000000e+04	1.300000000000e+04	5.983310000000e-01	0.000000000000e+00	-3.114491972647e-03	-5.205299362137e-01	-3.838012409141e-03	-6.414530434059e-01	-5.156836411507e-03	-8.618701707762e-01	-1.982151453577e-03	-3.312800863697e-01	2.641749645916e-03	4.415197684752e-01	-2.833515106841e-04	-4.735698312207e-02	-1.417594391390e-03	-2.369247776548e-01	-2.266264197224e-03	-3.787642955528e-01	2.463224209685e-03	4.116825318569e-01	-3.020642239813e-03	-5.048446829284e-01	
   4	HQP_YQ	7.000000000000e-01	3.003289000000e+04	1.300000000000e+04	5.672230000000e-01	0.000000000000e+00	-6.343111920144e-03	-1.118274809051e+00	8.267899461447e-03	1.457610051328e+00	-8.682434847510e-05	-1.530691605861e-02	-1.160100915955e-04	-2.045228976885e-02	3.967163185471e-03	6.994009737741e-01	3.547691320186e-04	6.254491302690e-02	4.913206950974e-03	8.661861297892e-01	3.448869659523e-04	6.080271179983e-02	1.942423713081e-03	3.424444553696e-01	9.776593432205e-04	1.723589035036e-01	
   5	HQP_YQ	9.000000000000e-01	3.003289000000e+04	1.300000000000e+04	5.174510000000e-01	0.000000000000e+00	-2.604578830414e-03	-5.033479170809e-01	4.847285285853e-03	9.367621834441e-01	5.213748080973e-03	1.007582955869e+00	-3.915260755042e-03	-7.566437701428e-01	1.551995133764e-03	2.999308405556e-01	1.536485391437e-03	2.969335050927e-01	-1.919586758455e-03	-3.709697649545e-01	-2.767577472194e-03	-5.348482218014e-01	-2.415263989190e-04	-4.667618748809e-02	3.086780945121e-03	5.965358932771e-01	
   6	HQP_YQ	1.100000000000e+00	3.003289000000e+04	1.300000000000e+04	4.630950000000e-01	0.000000000000e+00	5.455619594659e-03	1.178077844645e+00	-1.033209879586e-02	-2.231097031032e+00	-3.184943866515e-04	-6.877517283742e-02	-1.473939337516e-03	-3.182801234123e-01	3.330387855794e-03	7.191586727980e-01	-2.916515929352e-04	-6.297878252522e-02	-1.692409282193e-03	-3.654561768521e-01	1.799585132287e-03	3.885995599795e-01	2.210418624118e-03	4.773142927733e-01	2.976036216284e-03	6.426405416350e-01	
   7	HQP_YQ	1.300000000000e+00	3.003289000000e+04	1.300000000000e+04	4.059780000000e-01	0.000000000000e+00	-4.023311420765e-03	-9.910171045636e-01	7.076462090757e-04	1.743065410135e-01	-1.997636863687e-03	-4.920554472623e-01	3.025518302020e-03	7.452419347896e-01	-2.926614383817e-03	-7.208800437011e-01	-6.292355618409e-03	-1.549925271421e+00	2.834740496418e-05	6.982497811256e-03	-1.073702542417e-03	-2.644730853437e-01	6.741824667727e-04	1.660637933023e-01	2.040930702291e-03	5.027195321645e-01	
   8	HQP_YQ	1.500000000000e+00	3.003289000000e+04	1.300000000000e+04	3.351330000000e-01	0.000000000000e+00	8.655067326462e-03	2.582576865442e+00	6.062487641690e-03	1.808979611584e+00	9.249431398869e-03	2.759928565337e+00	4.863816768258e-03	1.451309410968e+00	-2.097884874343e-04	-6.259857651568e-02	-6.812260507016e-04	-2.032703585447e-01	-1.237384758955e-03	-3.692219981185e-01	6.815233542694e-05	2.033590706583e-02	2.143519895003e-03	6.396027532360e-01	-1.598033871288e-03	-4.768357253055e-01	
   9	HQP_YQ	1.700000000000e+00	3.003289000000e+04	1.300000000000e+04	2.828260000000e-01	0.000000000000e+00	9.266204570432e-03	3.276291631757e+00	-3.311394765612e-03	-1.170824028064e+00	-4.438617248853e-03	-1.569380908704e+00	8.353139119272e-03	2.953455170059e+00	2.599580733503e-04	9.191448924438e-02	2.721519566970e-03	9.622593279861e-01	1.244874495095e-03	4.401556063073e-01	-1.752036897898e-03	-6.194751889495e-01	-8.687893143065e-05	-3.071815583809e-02	1.486391759697e-03	5.255498998313e-01	
  10	HQP_YQ	1.900000000000e+00	3.003289000000e+04	1.300000000000e+04	2.305950000000e-01	0.000000000000e+00	-1.855546921681e-02	-8.046778645160e+00	-1.715419044337e-04	-7.439099045238e-02	2.176354106359e-04	9.437993479299e-02	5.913469054826e-03	2.564439408845e+00	-7.645949165115e-04	-3.315748027978e-01	2.264744855833e-03	9.821309463922e-01	-2.415997589641e-03	-1.047723319951e+00	8.661526100087e-04	3.756163880434e-01	6.446522833972e-04	2.795603909006e-01	3.985400431655e-04	1.728311729073e-01	
