CHORUSNBPb	14	607
   1	DIS_SNB_Pb	2.000000000000e-02	2.816700000000e-01	3.000000000000e-01	9.726000000000e-01	5.060000000000e-02	9.279576600000e-02	9.541000000000e+00	-2.600000000000e-03	-2.673246966893e-01	-1.020000000000e-02	-1.048735348550e+00	3.750000000000e-02	3.855644663788e+00	1.180000000000e-02	1.213242854205e+00	2.040000000000e-02	2.097470697101e+00	1.360000000000e-02	1.398313798067e+00	-7.300000000000e-03	-7.505654945507e-01	-3.600000000000e-03	-3.701418877236e-01	-7.140000000000e-02	-7.341147439852e+00	-6.900000000000e-03	-7.094386181370e-01	2.000000000000e-04	2.056343820687e-02	-1.300000000000e-03	-1.336623483446e-01	-3.400000000000e-03	-3.495784495168e-01	
   2	DIS_SNB_Pb	2.000000000000e-02	3.755600000000e-01	4.000000000000e-01	8.352000000000e-01	4.800000000000e-02	8.364528000000e-02	1.001500000000e+01	-2.340000000000e-02	-2.801724137931e+00	-7.900000000000e-03	-9.458812260536e-01	3.050000000000e-02	3.651819923372e+00	1.060000000000e-02	1.269157088123e+00	1.750000000000e-02	2.095306513410e+00	1.170000000000e-02	1.400862068966e+00	-6.300000000000e-03	-7.543103448276e-01	-3.100000000000e-03	-3.711685823755e-01	-5.380000000000e-02	-6.441570881226e+00	-8.500000000000e-03	-1.017720306513e+00	8.000000000000e-04	9.578544061303e-02	-1.460000000000e-02	-1.748084291188e+00	-3.000000000000e-04	-3.591954022989e-02	
   3	DIS_SNB_Pb	2.000000000000e-02	4.694500000000e-01	5.000000000000e-01	7.845000000000e-01	4.770000000000e-02	8.194102500000e-02	1.044500000000e+01	-2.140000000000e-02	-2.727852135118e+00	-6.300000000000e-03	-8.030592734226e-01	3.320000000000e-02	4.231994901211e+00	1.220000000000e-02	1.555130656469e+00	1.650000000000e-02	2.103250478011e+00	1.100000000000e-02	1.402166985341e+00	-5.900000000000e-03	-7.520713830465e-01	-2.900000000000e-03	-3.696622052263e-01	-3.260000000000e-02	-4.155513065647e+00	-1.080000000000e-02	-1.376673040153e+00	5.000000000000e-04	6.373486297004e-02	-7.500000000000e-03	-9.560229445507e-01	1.000000000000e-04	1.274697259401e-02	
   4	DIS_SNB_Pb	2.000000000000e-02	5.633400000000e-01	6.000000000000e-01	6.889000000000e-01	4.470000000000e-02	7.488343000000e-02	1.087000000000e+01	-7.400000000000e-03	-1.074176222964e+00	6.700000000000e-03	9.725649586297e-01	3.580000000000e-02	5.196690375962e+00	2.350000000000e-02	3.411235302656e+00	1.450000000000e-02	2.104804761214e+00	9.600000000000e-03	1.393525910872e+00	-5.200000000000e-03	-7.548265350559e-01	-2.600000000000e-03	-3.774132675279e-01	-3.030000000000e-02	-4.398316156191e+00	-7.700000000000e-03	-1.117723907679e+00	-7.000000000000e-04	-1.016112643344e-01	6.000000000000e-04	8.709536942953e-02	1.500000000000e-03	2.177384235738e-01	
   5	DIS_SNB_Pb	2.000000000000e-02	6.572300000000e-01	7.000000000000e-01	7.115000000000e-01	4.720000000000e-02	7.790213500000e-02	1.094900000000e+01	-2.310000000000e-02	-3.246661981729e+00	-2.900000000000e-03	-4.075895994378e-01	3.430000000000e-02	4.820801124385e+00	1.990000000000e-02	2.796907940970e+00	1.490000000000e-02	2.094167252284e+00	1.000000000000e-02	1.405481377372e+00	-5.300000000000e-03	-7.449051300070e-01	-2.700000000000e-03	-3.794799718904e-01	-2.050000000000e-02	-2.881236823612e+00	-9.500000000000e-03	-1.335207308503e+00	-8.000000000000e-04	-1.124385101897e-01	-5.600000000000e-03	-7.870695713282e-01	0.000000000000e+00	0.000000000000e+00	
   6	DIS_SNB_Pb	4.500000000000e-02	6.337575000000e-01	3.000000000000e-01	1.128500000000e+00	4.460000000000e-02	9.012201000000e-02	7.986000000000e+00	-1.320000000000e-02	-1.169694284448e+00	-1.700000000000e-02	-1.506424457244e+00	5.030000000000e-02	4.457244129375e+00	1.660000000000e-02	1.470979175897e+00	2.370000000000e-02	2.100132919805e+00	1.580000000000e-02	1.400088613203e+00	-8.500000000000e-03	-7.532122286221e-01	-4.200000000000e-03	-3.721754541427e-01	1.090000000000e-02	9.658839167036e-01	-1.150000000000e-02	-1.019051838724e+00	1.000000000000e-04	8.861320336730e-03	2.900000000000e-03	2.569782897652e-01	-1.600000000000e-03	-1.417811253877e-01	
   7	DIS_SNB_Pb	4.500000000000e-02	8.450100000000e-01	4.000000000000e-01	1.032100000000e+00	4.400000000000e-02	8.757368500000e-02	8.485000000000e+00	-2.220000000000e-02	-2.150954364887e+00	-5.000000000000e-03	-4.844491812809e-01	3.750000000000e-02	3.633368859607e+00	1.540000000000e-02	1.492103478345e+00	2.170000000000e-02	2.102509446759e+00	1.440000000000e-02	1.395213642089e+00	-7.700000000000e-03	-7.460517391726e-01	-3.900000000000e-03	-3.778703613991e-01	1.350000000000e-02	1.308012789458e+00	-6.900000000000e-03	-6.685398701676e-01	8.000000000000e-04	7.751186900494e-02	-8.000000000000e-03	-7.751186900494e-01	-2.000000000000e-03	-1.937796725124e-01	
   8	DIS_SNB_Pb	4.500000000000e-02	1.056262500000e+00	5.000000000000e-01	8.994000000000e-01	4.220000000000e-02	7.854460200000e-02	8.733000000000e+00	-2.900000000000e-02	-3.224371803425e+00	-5.900000000000e-03	-6.559928841450e-01	3.050000000000e-02	3.391149655326e+00	1.170000000000e-02	1.300867244830e+00	1.890000000000e-02	2.101400933956e+00	1.260000000000e-02	1.400933955971e+00	-6.700000000000e-03	-7.449410718257e-01	-3.400000000000e-03	-3.780297976429e-01	1.050000000000e-02	1.167444963309e+00	-3.700000000000e-03	-4.113853680231e-01	3.000000000000e-04	3.335557038025e-02	-5.800000000000e-03	-6.448743606849e-01	-1.600000000000e-03	-1.778963753614e-01	
   9	DIS_SNB_Pb	4.500000000000e-02	1.267515000000e+00	6.000000000000e-01	8.728000000000e-01	4.210000000000e-02	7.837744000000e-02	8.980000000000e+00	-2.440000000000e-02	-2.795600366636e+00	2.100000000000e-03	2.406049495875e-01	4.030000000000e-02	4.617323556370e+00	2.100000000000e-02	2.406049495875e+00	1.830000000000e-02	2.096700274977e+00	1.220000000000e-02	1.397800183318e+00	-6.500000000000e-03	-7.447296058662e-01	-3.300000000000e-03	-3.780934922090e-01	1.800000000000e-02	2.062328139322e+00	-1.700000000000e-03	-1.947754353804e-01	8.000000000000e-04	9.165902841430e-02	3.500000000000e-03	4.010082493126e-01	8.000000000000e-04	9.165902841430e-02	
  10	DIS_SNB_Pb	4.500000000000e-02	1.478767500000e+00	7.000000000000e-01	6.940000000000e-01	3.780000000000e-02	6.087074000000e-02	8.771000000000e+00	-3.400000000000e-03	-4.899135446686e-01	4.700000000000e-03	6.772334293948e-01	3.330000000000e-02	4.798270893372e+00	1.990000000000e-02	2.867435158501e+00	1.460000000000e-02	2.103746397695e+00	9.700000000000e-03	1.397694524496e+00	-5.200000000000e-03	-7.492795389049e-01	-2.600000000000e-03	-3.746397694524e-01	1.570000000000e-02	2.262247838617e+00	2.400000000000e-03	3.458213256484e-01	-1.200000000000e-03	-1.729106628242e-01	-2.300000000000e-03	-3.314121037464e-01	1.500000000000e-03	2.161383285303e-01	
  11	DIS_SNB_Pb	8.000000000000e-02	1.126680000000e+00	3.000000000000e-01	1.242800000000e+00	4.120000000000e-02	7.828397200000e-02	6.299000000000e+00	-1.430000000000e-02	-1.150627615063e+00	-9.200000000000e-03	-7.402639201802e-01	3.630000000000e-02	2.920823945929e+00	1.300000000000e-02	1.046025104603e+00	2.610000000000e-02	2.100096556164e+00	1.740000000000e-02	1.400064370776e+00	-9.300000000000e-03	-7.483102671387e-01	-4.700000000000e-03	-3.781783070486e-01	2.780000000000e-02	2.236884454458e+00	-4.400000000000e-03	-3.540392661732e-01	1.000000000000e-04	8.046346958481e-03	1.880000000000e-02	1.512713228194e+00	-2.500000000000e-03	-2.011586739620e-01	
  12	DIS_SNB_Pb	8.000000000000e-02	1.502240000000e+00	4.000000000000e-01	1.130400000000e+00	4.040000000000e-02	7.638112800000e-02	6.757000000000e+00	-3.220000000000e-02	-2.848549186129e+00	-1.420000000000e-02	-1.256192498231e+00	3.070000000000e-02	2.715852795471e+00	1.260000000000e-02	1.114649681529e+00	2.370000000000e-02	2.096602972399e+00	1.580000000000e-02	1.397735314933e+00	-8.500000000000e-03	-7.519462137297e-01	-4.200000000000e-03	-3.715498938429e-01	1.320000000000e-02	1.167728237792e+00	-7.300000000000e-03	-6.457891012031e-01	1.000000000000e-04	8.846426043878e-03	5.000000000000e-03	4.423213021939e-01	-6.000000000000e-04	-5.307855626327e-02	
  13	DIS_SNB_Pb	8.000000000000e-02	1.877800000000e+00	5.000000000000e-01	9.467000000000e-01	3.740000000000e-02	6.629740100000e-02	7.003000000000e+00	-2.310000000000e-02	-2.440054927643e+00	1.200000000000e-03	1.267561001373e-01	4.300000000000e-02	4.542093588254e+00	1.880000000000e-02	1.985845568818e+00	1.990000000000e-02	2.102038660611e+00	1.330000000000e-02	1.404880109855e+00	-7.100000000000e-03	-7.499735924791e-01	-3.600000000000e-03	-3.802683004120e-01	1.560000000000e-02	1.647829301785e+00	-6.000000000000e-04	-6.337805006866e-02	-2.000000000000e-04	-2.112601668955e-02	7.100000000000e-03	7.499735924791e-01	4.000000000000e-04	4.225203337911e-02	
  14	DIS_SNB_Pb	8.000000000000e-02	2.253360000000e+00	6.000000000000e-01	7.890000000000e-01	3.440000000000e-02	5.717883000000e-02	7.247000000000e+00	-1.640000000000e-02	-2.078580481622e+00	3.200000000000e-03	4.055766793409e-01	3.200000000000e-02	4.055766793409e+00	1.470000000000e-02	1.863117870722e+00	1.660000000000e-02	2.103929024081e+00	1.100000000000e-02	1.394169835234e+00	-5.900000000000e-03	-7.477820025349e-01	-3.000000000000e-03	-3.802281368821e-01	8.400000000000e-03	1.064638783270e+00	5.000000000000e-04	6.337135614702e-02	-1.100000000000e-03	-1.394169835234e-01	-1.000000000000e-03	-1.267427122940e-01	-1.000000000000e-04	-1.267427122940e-02	
  15	DIS_SNB_Pb	8.000000000000e-02	2.628920000000e+00	7.000000000000e-01	6.493000000000e-01	3.210000000000e-02	4.539905600000e-02	6.992000000000e+00	-1.630000000000e-02	-2.510395810873e+00	-2.300000000000e-03	-3.542276297551e-01	1.880000000000e-02	2.895425843216e+00	9.800000000000e-03	1.509317726783e+00	1.360000000000e-02	2.094563375943e+00	9.100000000000e-03	1.401509317727e+00	-4.900000000000e-03	-7.546588633913e-01	-2.400000000000e-03	-3.696288310488e-01	4.400000000000e-03	6.776528569228e-01	-6.000000000000e-03	-9.240720776221e-01	-1.000000000000e-03	-1.540120129370e-01	-6.400000000000e-03	-9.856768827969e-01	3.000000000000e-04	4.620360388110e-02	
