nNMCHED	2	18
   1	DIS_F2_A4Z2_A2Z1	3.500000000000e-03	7.700000000000e-01	6.500000000000e-01	9.380000000000e-01	2.600000000000e-02	2.200000000000e-02	2.345415778252e+00	3.752000000000e-03	4.000000000000e-01	
   2	DIS_F2_A4Z2_A2Z1	5.500000000000e-03	1.300000000000e+00	6.500000000000e-01	9.480000000000e-01	1.100000000000e-02	1.800000000000e-02	1.898734177215e+00	3.792000000000e-03	4.000000000000e-01	
   3	DIS_F2_A4Z2_A2Z1	8.500000000000e-03	1.800000000000e+00	5.900000000000e-01	9.680000000000e-01	1.100000000000e-02	1.400000000000e-02	1.446280991736e+00	3.872000000000e-03	4.000000000000e-01	
   4	DIS_F2_A4Z2_A2Z1	1.250000000000e-02	2.400000000000e+00	5.300000000000e-01	9.550000000000e-01	9.000000000000e-03	1.100000000000e-02	1.151832460733e+00	3.820000000000e-03	4.000000000000e-01	
   5	DIS_F2_A4Z2_A2Z1	1.750000000000e-02	3.000000000000e+00	4.700000000000e-01	9.820000000000e-01	9.000000000000e-03	9.000000000000e-03	9.164969450102e-01	3.928000000000e-03	4.000000000000e-01	
   6	DIS_F2_A4Z2_A2Z1	2.500000000000e-02	3.800000000000e+00	4.200000000000e-01	9.860000000000e-01	8.000000000000e-03	8.000000000000e-03	8.113590263692e-01	3.944000000000e-03	4.000000000000e-01	
   7	DIS_F2_A4Z2_A2Z1	3.500000000000e-02	4.700000000000e+00	3.700000000000e-01	9.910000000000e-01	9.000000000000e-03	7.000000000000e-03	7.063572149344e-01	3.964000000000e-03	4.000000000000e-01	
   8	DIS_F2_A4Z2_A2Z1	4.500000000000e-02	5.600000000000e+00	3.400000000000e-01	1.003000000000e+00	1.000000000000e-02	7.000000000000e-03	6.979062811565e-01	4.012000000000e-03	4.000000000000e-01	
   9	DIS_F2_A4Z2_A2Z1	5.500000000000e-02	6.300000000000e+00	3.100000000000e-01	1.005000000000e+00	1.100000000000e-02	7.000000000000e-03	6.965174129353e-01	4.020000000000e-03	4.000000000000e-01	
  10	DIS_F2_A4Z2_A2Z1	7.000000000000e-02	7.300000000000e+00	2.900000000000e-01	9.900000000000e-01	9.000000000000e-03	6.000000000000e-03	6.060606060606e-01	3.960000000000e-03	4.000000000000e-01	
  11	DIS_F2_A4Z2_A2Z1	9.000000000000e-02	8.700000000000e+00	2.600000000000e-01	1.021000000000e+00	1.000000000000e-02	6.000000000000e-03	5.876591576885e-01	4.084000000000e-03	4.000000000000e-01	
  12	DIS_F2_A4Z2_A2Z1	1.250000000000e-01	1.100000000000e+01	2.400000000000e-01	9.980000000000e-01	8.000000000000e-03	6.000000000000e-03	6.012024048096e-01	3.992000000000e-03	4.000000000000e-01	
  13	DIS_F2_A4Z2_A2Z1	1.750000000000e-01	1.400000000000e+01	2.200000000000e-01	1.019000000000e+00	1.100000000000e-02	5.000000000000e-03	4.906771344455e-01	4.076000000000e-03	4.000000000000e-01	
  14	DIS_F2_A4Z2_A2Z1	2.500000000000e-01	1.900000000000e+01	2.100000000000e-01	9.960000000000e-01	1.100000000000e-02	5.000000000000e-03	5.020080321285e-01	3.984000000000e-03	4.000000000000e-01	
  15	DIS_F2_A4Z2_A2Z1	3.500000000000e-01	2.400000000000e+01	1.900000000000e-01	9.870000000000e-01	1.900000000000e-02	5.000000000000e-03	5.065856129686e-01	3.948000000000e-03	4.000000000000e-01	
  16	DIS_F2_A4Z2_A2Z1	4.500000000000e-01	3.100000000000e+01	1.900000000000e-01	9.250000000000e-01	2.900000000000e-02	5.000000000000e-03	5.405405405405e-01	3.700000000000e-03	4.000000000000e-01	
  17	DIS_F2_A4Z2_A2Z1	5.500000000000e-01	3.800000000000e+01	1.900000000000e-01	9.520000000000e-01	5.100000000000e-02	5.000000000000e-03	5.252100840336e-01	3.808000000000e-03	4.000000000000e-01	
  18	DIS_F2_A4Z2_A2Z1	6.500000000000e-01	4.400000000000e+01	1.800000000000e-01	1.052000000000e+00	8.500000000000e-02	5.000000000000e-03	4.752851711027e-01	4.208000000000e-03	4.000000000000e-01	
