ATLAS_WP_MU_8TEV	6	11
   1	EWK_RAP	1.050000000000e-01	6.463838404000e+03	8.000000000000e+03	6.303000000000e+02	3.781800000000e-01	2.836350000000e+00	4.500000000000e-01	2.521200000000e+00	4.000000000000e-01	3.025440000000e+00	4.800000000000e-01	1.071510000000e+00	1.700000000000e-01	4.223010000000e+00	6.700000000000e-01	1.197570000000e+01	1.900000000000e+00	
   2	EWK_RAP	3.150000000000e-01	6.463838404000e+03	8.000000000000e+03	6.352000000000e+02	3.176000000000e-01	3.048960000000e+00	4.800000000000e-01	1.333920000000e+00	2.100000000000e-01	2.667840000000e+00	4.200000000000e-01	8.257600000000e-01	1.300000000000e-01	2.540800000000e+00	4.000000000000e-01	1.206880000000e+01	1.900000000000e+00	
   3	EWK_RAP	5.250000000000e-01	6.463838404000e+03	8.000000000000e+03	6.416000000000e+02	3.208000000000e-01	3.079680000000e+00	4.800000000000e-01	2.887200000000e+00	4.500000000000e-01	2.566400000000e+00	4.000000000000e-01	8.340800000000e-01	1.300000000000e-01	1.988960000000e+00	3.100000000000e-01	1.219040000000e+01	1.900000000000e+00	
   4	EWK_RAP	7.350000000000e-01	6.463838404000e+03	8.000000000000e+03	6.381000000000e+02	3.828600000000e-01	3.318120000000e+00	5.200000000000e-01	1.467630000000e+00	2.300000000000e-01	2.807640000000e+00	4.400000000000e-01	8.933400000000e-01	1.400000000000e-01	1.978110000000e+00	3.100000000000e-01	1.212390000000e+01	1.900000000000e+00	
   5	EWK_RAP	9.450000000000e-01	6.463838404000e+03	8.000000000000e+03	6.428000000000e+02	3.856800000000e-01	3.856800000000e+00	6.000000000000e-01	2.056960000000e+00	3.200000000000e-01	2.699760000000e+00	4.200000000000e-01	8.999200000000e-01	1.400000000000e-01	2.378360000000e+00	3.700000000000e-01	1.221320000000e+01	1.900000000000e+00	
   6	EWK_RAP	1.210000000000e+00	6.463838404000e+03	8.000000000000e+03	6.547000000000e+02	2.618800000000e-01	3.666320000000e+00	5.600000000000e-01	2.225980000000e+00	3.400000000000e-01	2.553330000000e+00	3.900000000000e-01	5.892300000000e-01	9.000000000000e-02	3.731790000000e+00	5.700000000000e-01	1.243930000000e+01	1.900000000000e+00	
   7	EWK_RAP	1.445000000000e+00	6.463838404000e+03	8.000000000000e+03	6.610000000000e+02	3.966000000000e-01	3.701600000000e+00	5.600000000000e-01	1.454200000000e+00	2.200000000000e-01	2.776200000000e+00	4.200000000000e-01	7.932000000000e-01	1.200000000000e-01	5.684600000000e+00	8.600000000000e-01	1.255900000000e+01	1.900000000000e+00	
   8	EWK_RAP	1.630000000000e+00	6.463838404000e+03	8.000000000000e+03	6.623000000000e+02	3.311500000000e-01	4.106260000000e+00	6.200000000000e-01	1.788210000000e+00	2.700000000000e-01	2.649200000000e+00	4.000000000000e-01	6.623000000000e-01	1.000000000000e-01	6.424310000000e+00	9.700000000000e-01	1.258370000000e+01	1.900000000000e+00	
   9	EWK_RAP	1.845000000000e+00	6.463838404000e+03	8.000000000000e+03	6.618000000000e+02	3.309000000000e-01	4.036980000000e+00	6.100000000000e-01	2.845740000000e+00	4.300000000000e-01	2.581020000000e+00	3.900000000000e-01	6.618000000000e-01	1.000000000000e-01	5.625300000000e+00	8.500000000000e-01	1.257420000000e+01	1.900000000000e+00	
  10	EWK_RAP	2.065000000000e+00	6.463838404000e+03	8.000000000000e+03	6.575000000000e+02	3.287500000000e-01	3.550500000000e+00	5.400000000000e-01	3.156000000000e+00	4.800000000000e-01	2.827250000000e+00	4.300000000000e-01	6.575000000000e-01	1.000000000000e-01	4.997000000000e+00	7.600000000000e-01	1.249250000000e+01	1.900000000000e+00	
  11	EWK_RAP	2.290000000000e+00	6.463838404000e+03	8.000000000000e+03	6.415000000000e+02	3.207500000000e-01	3.079200000000e+00	4.800000000000e-01	2.694300000000e+00	4.200000000000e-01	2.630150000000e+00	4.100000000000e-01	6.415000000000e-01	1.000000000000e-01	5.645200000000e+00	8.800000000000e-01	1.218850000000e+01	1.900000000000e+00	
