ATLASZPT7TEV 1 78
1	0.000000000000000e+00
2	0.000000000000000e+00
3	0.000000000000000e+00
4	0.000000000000000e+00
5	0.000000000000000e+00
6	0.000000000000000e+00
7	0.000000000000000e+00
8	0.000000000000000e+00
9	0.000000000000000e+00
10	0.000000000000000e+00
11	0.000000000000000e+00
12	0.000000000000000e+00
13	0.000000000000000e+00
14	0.000000000000000e+00
15	0.000000000000000e+00
16	0.000000000000000e+00
17	0.000000000000000e+00
18	0.000000000000000e+00
19	0.000000000000000e+00
20	0.000000000000000e+00
21	0.000000000000000e+00
22	0.000000000000000e+00
23	0.000000000000000e+00
24	0.000000000000000e+00
25	0.000000000000000e+00
26	0.000000000000000e+00
27	0.000000000000000e+00
28	0.000000000000000e+00
29	0.000000000000000e+00
30	0.000000000000000e+00
31	0.000000000000000e+00
32	0.000000000000000e+00
33	0.000000000000000e+00
34	0.000000000000000e+00
35	0.000000000000000e+00
36	0.000000000000000e+00
37	0.000000000000000e+00
38	0.000000000000000e+00
39	0.000000000000000e+00
40	0.000000000000000e+00
41	0.000000000000000e+00
42	0.000000000000000e+00
43	0.000000000000000e+00
44	0.000000000000000e+00
45	0.000000000000000e+00
46	0.000000000000000e+00
47	0.000000000000000e+00
48	0.000000000000000e+00
49	0.000000000000000e+00
50	0.000000000000000e+00
51	0.000000000000000e+00
52	0.000000000000000e+00
53	5.183222660618507e-08
54	-2.529912989882209e-08
55	2.368422550692780e-08
56	3.101788415547413e-08
57	5.395296041070846e-08
58	6.081498214708961e-08
59	-1.544062803953847e-07
60	4.865572516912657e-07
61	2.502524666691276e-07
62	-3.065131897559982e-07
63	1.092703157501436e-06
64	-5.062257356483010e-07
65	-7.665330937782068e-07
66	3.443356583882828e-07
67	2.770392120976391e-06
68	-7.489300986562580e-06
69	1.129924122597417e-06
70	2.059020922354871e-07
71	1.341831956434569e-05
72	-1.547529377184145e-08
73	8.098170197217738e-05
74	3.879829111416307e-04
75	9.071506026165712e-04
76	-5.702983149322510e-02
77	-1.167810444896017e+01
78	1.852052473924687e+00
