CMS_HMDY_13TEV	43	43
   1	EWK_MLL	1.750000000000e+01	3.062500000000e+02	1.300000000000e+04	2.300000000000e+02	0.000000000000e+00	1.596636423939e+01	6.941897495388e+00	1.592508706041e+00	6.923950895829e-01	-5.350775242846e-03	-2.326424018629e-03	1.298160581932e-01	5.644176443182e-02	1.887038463765e-02	8.204515059849e-03	4.073459653113e-02	1.771069414397e-02	1.455121415436e-02	6.326614849720e-03	3.702179228482e-03	1.609643142818e-03	2.644240044093e-03	1.149669584388e-03	4.136065825106e-04	1.798289489176e-04	2.440987745694e-04	1.061299019867e-04	2.758418439745e-04	1.199312365106e-04	-6.940399170665e-05	-3.017564856811e-05	-8.596974878035e-05	-3.737815164363e-05	7.582735077855e-06	3.296841338198e-06	-3.834799144911e-05	-1.667303976048e-05	3.539248579723e-05	1.538803730314e-05	-1.516304368005e-06	-6.592627686980e-07	-3.802580960578e-06	-1.653296069816e-06	-3.117471629703e-06	-1.355422447697e-06	6.300661031979e-07	2.739417839991e-07	-8.740244807536e-08	-3.800106438059e-08	1.395325367626e-07	6.066632033157e-08	1.554887896832e-07	6.760382160140e-08	-1.468469911487e-07	-6.384651789075e-08	-2.157993722326e-07	-9.382581401417e-08	7.723634946689e-08	3.358102150734e-08	7.773718774680e-08	3.379877728122e-08	-2.894178485609e-08	-1.258338472004e-08	-8.513966592014e-09	-3.701724605223e-09	-4.409607604204e-09	-1.917220697480e-09	-2.237527020101e-09	-9.728378348266e-10	-3.761352701542e-10	-1.635370739801e-10	-1.254750609982e-10	-5.455437434706e-11	-2.046289742003e-11	-8.896911921753e-12	-1.330155878243e-11	-5.783286427142e-12	-2.722653138648e-12	-1.183762234195e-12	-1.720960376254e-12	-7.482436418496e-13	-6.818781284341e-13	-2.964687514931e-13	-3.707362426361e-13	-1.611896707113e-13	1.445968884128e-14	6.286821235339e-15	3.029932689641e-15	1.317362038975e-15	-1.677574658871e-17	-7.293802864658e-18	
   2	EWK_MLL	2.250000000000e+01	5.062500000000e+02	1.300000000000e+04	1.000000000000e+02	0.000000000000e+00	1.956221533422e+00	1.956221533422e+00	-4.366813626870e+00	-4.366813626870e+00	-2.474669929368e+00	-2.474669929368e+00	3.187635558533e+00	3.187635558533e+00	1.138782232053e-01	1.138782232053e-01	1.826444332721e-01	1.826444332721e-01	5.077203540078e-02	5.077203540078e-02	1.160234661960e-02	1.160234661960e-02	9.044468318873e-03	9.044468318873e-03	1.120724078292e-03	1.120724078292e-03	7.667771857919e-04	7.667771857919e-04	9.395779903946e-04	9.395779903946e-04	-2.230289945941e-04	-2.230289945941e-04	-2.966055029434e-04	-2.966055029434e-04	3.740379129979e-05	3.740379129979e-05	-1.171997996114e-04	-1.171997996114e-04	1.082580631918e-04	1.082580631918e-04	-1.564618703226e-05	-1.564618703226e-05	1.017170619591e-05	1.017170619591e-05	-1.232598909219e-05	-1.232598909219e-05	2.547460302060e-06	2.547460302060e-06	1.660322584616e-06	1.660322584616e-06	-6.976706621829e-07	-6.976706621829e-07	3.749305768913e-07	3.749305768913e-07	-3.676924244561e-07	-3.676924244561e-07	-3.964040236647e-07	-3.964040236647e-07	2.918698446413e-07	2.918698446413e-07	2.506296356211e-07	2.506296356211e-07	-8.936913786187e-08	-8.936913786187e-08	-2.379993610012e-08	-2.379993610012e-08	-2.385831648710e-08	-2.385831648710e-08	-1.001631765323e-08	-1.001631765323e-08	-2.479701458013e-09	-2.479701458013e-09	-6.654091620268e-10	-6.654091620268e-10	-1.126506277260e-10	-1.126506277260e-10	-7.728234308033e-11	-7.728234308033e-11	-1.240938853842e-11	-1.240938853842e-11	-5.148550153347e-12	-5.148550153347e-12	-3.445964097376e-12	-3.445964097376e-12	-3.635835810236e-13	-3.635835810236e-13	-8.701820356778e-16	-8.701820356778e-16	-1.738321990718e-14	-1.738321990718e-14	9.338858625496e-18	9.338858625496e-18	
   3	EWK_MLL	2.750000000000e+01	7.562500000000e+02	1.300000000000e+04	5.200000000000e+01	0.000000000000e+00	1.053482899300e+00	2.025928652501e+00	-2.288325505505e+00	-4.400625972124e+00	4.819260109492e+00	9.267807902868e+00	1.610679558371e+00	3.097460689174e+00	5.010727626371e-02	9.636014666098e-02	5.645737219599e-02	1.085718696077e-01	2.098796456847e-02	4.036147032398e-02	5.700917131134e-03	1.096330217526e-02	3.395463410907e-03	6.529737328667e-03	7.304265782163e-04	1.404666496570e-03	3.487254551020e-04	6.706258751961e-04	3.591551197007e-04	6.906829225013e-04	-1.143285765759e-04	-2.198626472614e-04	-1.294027880801e-04	-2.488515155387e-04	2.647680623353e-05	5.091693506448e-05	-4.314627655788e-05	-8.297360876515e-05	6.271551355203e-05	1.206067568308e-04	-1.226127459058e-07	-2.357937421266e-07	-1.735166629856e-05	-3.336858903568e-05	-3.434714264476e-06	-6.605219739377e-06	1.942775028290e-06	3.736105823635e-06	-9.256010531554e-07	-1.780002025299e-06	-2.031572742669e-07	-3.906870658980e-07	2.343899476025e-07	4.507498992356e-07	-3.336265076698e-07	-6.415894378265e-07	-3.255064328043e-07	-6.259739092391e-07	1.439573392876e-07	2.768410370916e-07	5.305074742315e-08	1.020206681214e-07	-3.271499909037e-08	-6.291345978917e-08	-1.319061349490e-08	-2.536656441326e-08	-4.323068222809e-09	-8.313592736172e-09	-7.817270743227e-10	-1.503321296774e-09	-5.653645233734e-10	-1.087239468026e-09	1.141359180517e-10	2.194921500993e-10	3.192211967997e-11	6.138869169224e-11	5.683899366174e-12	1.093057570418e-11	-1.254836219200e-11	-2.413146575384e-11	-4.308023824194e-12	-8.284661200372e-12	1.675769695127e-13	3.222634029090e-13	4.427752161518e-13	8.514908002920e-13	1.191417284995e-14	2.291187086529e-14	-5.775222707258e-15	-1.110619751396e-14	7.001732259031e-18	1.346486972891e-17	
   4	EWK_MLL	3.250000000000e+01	1.056250000000e+03	1.300000000000e+04	2.800000000000e+01	0.000000000000e+00	5.593214334629e-01	1.997576548082e+00	-6.541464931231e-01	-2.336237475440e+00	-6.279810338415e-02	-2.242789406577e-01	-4.776322284419e-02	-1.705829387292e-01	-6.749444325029e-02	-2.410515830367e-01	-2.922777185809e+00	-1.043848994932e+01	7.686948754335e-02	2.745338840834e-01	1.228381025866e-02	4.387075092380e-02	1.350073369310e-02	4.821690604679e-02	2.700542121743e-04	9.644793291940e-04	7.390854374631e-04	2.639590848082e-03	1.451498381126e-03	5.183922789735e-03	-1.460163119762e-04	-5.214868284864e-04	-3.642600147024e-04	-1.300928623937e-03	-4.126973024940e-05	-1.473918937479e-04	-1.317573144771e-04	-4.705618374181e-04	8.638371309142e-05	3.085132610408e-04	-7.030914474866e-05	-2.511040883881e-04	5.637098900251e-05	2.013249607232e-04	-1.308625417224e-06	-4.673662204371e-06	-1.363615217861e-06	-4.870054349502e-06	-8.855542769580e-07	-3.162693846279e-06	-3.638371632329e-07	-1.299418440117e-06	9.315133191114e-07	3.326833282541e-06	-2.956053147583e-07	-1.055733266994e-06	-7.702371042235e-07	-2.750846800798e-06	3.660787326802e-07	1.307424045287e-06	3.321408977858e-07	1.186217492092e-06	-1.701140198870e-07	-6.075500710250e-07	-7.283924703537e-08	-2.601401679835e-07	-3.906396206103e-08	-1.395141502180e-07	-1.535160693596e-08	-5.482716762842e-08	-6.080761776656e-09	-2.171700634520e-08	-1.978953265097e-09	-7.067690232491e-09	-4.167148009687e-10	-1.488267146317e-09	-1.113749167855e-10	-3.977675599481e-10	-1.283375552747e-11	-4.583484116953e-11	-1.618898965300e-11	-5.781782018930e-11	-5.685727079162e-12	-2.030616813986e-11	-1.111806894121e-12	-3.970738907574e-12	4.001009548173e-14	1.428931981490e-13	-3.288278620591e-14	-1.174385221639e-13	9.455887677687e-17	3.377102742031e-16	
   5	EWK_MLL	3.750000000000e+01	1.406250000000e+03	1.300000000000e+04	1.800000000000e+01	0.000000000000e+00	3.638943439832e-01	2.021635244351e+00	-3.650357417233e-01	-2.027976342907e+00	-2.161233463332e-02	-1.200685257407e-01	1.735637432101e-02	9.642430178339e-02	-1.781842065622e-02	-9.899122586791e-02	-1.414499282128e-01	-7.858329345155e-01	-1.212385257551e+00	-6.735473653064e+00	7.840098948218e-02	4.355610526788e-01	8.721989613084e-02	4.845549785046e-01	-1.362892558772e-03	-7.571625326509e-03	3.972715806817e-03	2.207064337120e-02	8.995355800086e-03	4.997419888937e-02	-3.247881024775e-04	-1.804378347097e-03	-2.037969106303e-03	-1.132205059057e-02	-3.431477024043e-04	-1.906376124468e-03	-5.848298259502e-04	-3.249054588612e-03	3.510365293186e-04	1.950202940659e-03	-4.803443487309e-04	-2.668579715172e-03	4.771612170318e-04	2.650895650177e-03	5.832052749974e-05	3.240029305541e-04	-1.903416275097e-05	-1.057453486165e-04	-7.298553387649e-06	-4.054751882027e-05	-5.234888297073e-06	-2.908271276152e-05	2.522622256535e-06	1.401456809186e-05	-1.705132415353e-06	-9.472957863072e-06	-4.151033134370e-06	-2.306129519094e-05	2.252169475392e-06	1.251205264106e-05	2.171554185539e-06	1.206418991966e-05	-1.015871984293e-06	-5.643733246073e-06	-4.656359412316e-07	-2.586866340176e-06	-2.426969557229e-07	-1.348316420683e-06	-1.139481885520e-07	-6.330454919557e-07	-3.816994787687e-08	-2.120552659826e-07	-1.117389360372e-08	-6.207718668736e-08	-4.126649510468e-09	-2.292583061371e-08	-7.881923836444e-10	-4.378846575802e-09	-2.452496918409e-10	-1.362498288005e-09	-7.189106602478e-11	-3.993948112488e-10	-4.062067206842e-11	-2.256704003801e-10	-1.443048344163e-12	-8.016935245352e-12	-8.070291579549e-14	-4.483495321972e-13	-8.670341209432e-14	-4.816856227462e-13	6.064521222979e-16	3.369178457210e-15	
   6	EWK_MLL	4.250000000000e+01	1.806250000000e+03	1.300000000000e+04	1.200000000000e+01	0.000000000000e+00	2.342830872593e-01	1.952359060494e+00	-2.313696158539e-01	-1.928080132116e+00	-1.559277344577e-02	-1.299397787148e-01	1.033097823534e-02	8.609148529448e-02	-1.134664756048e-02	-9.455539633732e-02	-8.596384092425e-02	-7.163653410354e-01	-1.894425110155e-01	-1.578687591796e+00	-1.324634312653e-01	-1.103861927210e+00	-4.264025828427e-01	-3.553354857022e+00	7.719884695265e-02	6.433237246054e-01	5.739718264813e-02	4.783098554011e-01	9.641182157148e-02	8.034318464290e-01	-5.821490219581e-03	-4.851241849651e-02	-1.852205372938e-02	-1.543504477448e-01	-2.842021053311e-03	-2.368350877759e-02	-5.684904291453e-03	-4.737420242878e-02	2.611143063359e-03	2.175952552799e-02	-3.529477942198e-03	-2.941231618498e-02	3.283546502496e-03	2.736288752080e-02	4.378357979215e-04	3.648631649346e-03	-1.142193767743e-04	-9.518281397861e-04	-4.757165295962e-05	-3.964304413301e-04	-3.219028348019e-05	-2.682523623349e-04	1.480956562460e-05	1.234130468717e-04	-1.420480055580e-05	-1.183733379650e-04	-2.126966397078e-05	-1.772471997565e-04	1.200758341753e-05	1.000631951461e-04	1.310268112068e-05	1.091890093390e-04	-6.166201362425e-06	-5.138501135354e-05	-3.094079637151e-06	-2.578399697626e-05	-1.503012388080e-06	-1.252510323400e-05	-6.848248293782e-07	-5.706873578151e-06	-2.232949439091e-07	-1.860791199243e-06	-7.514351643974e-08	-6.261959703311e-07	-2.059295321330e-08	-1.716079434442e-07	-5.935668431699e-09	-4.946390359749e-08	-1.207174037791e-09	-1.005978364826e-08	-4.858590391129e-10	-4.048825325940e-09	-2.592556104891e-10	-2.160463420743e-09	-3.006395083444e-11	-2.505329236204e-10	-3.288741421098e-13	-2.740617850915e-12	-4.982239685607e-13	-4.151866404672e-12	9.983014242883e-16	8.319178535736e-15	
   7	EWK_MLL	4.750000000000e+01	2.256250000000e+03	1.300000000000e+04	8.500000000000e+00	0.000000000000e+00	1.567037049810e-01	1.843572999776e+00	-1.609447242075e-01	-1.893467343618e+00	-9.350010918679e-03	-1.100001284551e-01	-4.871817826698e-03	-5.731550384350e-02	-7.879054453829e-03	-9.269475828034e-02	-5.226516759217e-02	-6.148843246137e-01	-1.149427383267e-01	-1.352267509725e+00	-7.296508369499e-02	-8.584127493529e-01	-1.568720286150e-01	-1.845553277824e+00	-4.380117950075e-03	-5.153079941265e-02	-5.788456544118e-02	-6.809948875433e-01	-2.124678735396e-01	-2.499622041642e+00	-5.595060512852e-02	-6.582424132767e-01	-5.424817248838e-02	-6.382137939810e-01	3.133034973029e-03	3.685923497682e-02	-1.721591372153e-02	-2.025401614297e-01	1.023672108856e-02	1.204320128066e-01	-7.406371021741e-03	-8.713377672636e-02	7.046288177786e-03	8.289750797396e-02	2.027142079685e-04	2.384873034924e-03	8.882232215716e-05	1.044968495967e-03	-1.036406779142e-05	-1.219302093108e-04	2.091370243403e-05	2.460435580474e-04	9.607063031716e-06	1.130242709614e-04	-2.012889529155e-05	-2.368105328417e-04	-2.795704992823e-05	-3.289064697439e-04	1.765753202553e-05	2.077356708886e-04	1.758939773947e-05	2.069340910526e-04	-8.280072966666e-06	-9.741262313724e-05	-3.868037795923e-06	-4.550632701085e-05	-1.796959775679e-06	-2.114070324328e-05	-1.061613229878e-06	-1.248956741033e-05	-3.546351735627e-07	-4.172178512503e-06	-1.083787337448e-07	-1.275043926410e-06	-2.905933589037e-08	-3.418745398867e-07	-5.773662011995e-09	-6.792543543523e-08	-2.176416104836e-09	-2.560489535101e-08	-7.933193652082e-10	-9.333169002450e-09	-3.396758317129e-10	-3.996186255445e-09	-4.916294448332e-11	-5.783875821567e-10	-1.316383570907e-12	-1.548686554009e-11	-1.688302874960e-12	-1.986238676424e-11	2.463863135430e-15	2.898662512271e-14	
   8	EWK_MLL	5.250000000000e+01	2.756250000000e+03	1.300000000000e+04	6.200000000000e+00	0.000000000000e+00	1.048019104819e-01	1.690353394869e+00	-1.135542522408e-01	-1.831520197432e+00	-5.346904981900e-03	-8.624040293387e-02	-1.340337894888e-02	-2.161835314336e-01	-6.486786633310e-03	-1.046255908598e-01	-3.003983134397e-02	-4.845134087738e-01	-6.638301624792e-02	-1.070693810450e+00	-5.030326244515e-02	-8.113429426636e-01	-8.529263939032e-02	-1.375687732102e+00	-9.251470813871e-03	-1.492172711915e-01	-2.371924775546e-02	-3.825685121848e-01	-4.642385815568e-02	-7.487719057368e-01	3.467479705463e-02	5.592709202360e-01	1.411596234333e-01	2.276768119892e+00	8.059214109521e-02	1.299873243471e+00	-3.030548284042e-02	-4.887981103294e-01	2.922151863432e-02	4.713148166826e-01	1.654083946460e-03	2.667877332999e-02	8.627432884636e-03	1.391521433006e-01	-9.243847344647e-04	-1.490943120104e-02	2.980032673016e-04	4.806504311317e-03	2.130211949639e-04	3.435825725224e-03	7.538333059778e-05	1.215860170932e-03	-5.152315897451e-06	-8.310186931373e-05	7.719546036145e-06	1.245088070346e-04	-1.761056760065e-05	-2.840414129138e-04	1.182720057347e-05	1.907612995721e-04	9.569072596520e-06	1.543398805890e-04	-6.040982760165e-06	-9.743520580911e-05	-2.325928316561e-06	-3.751497284776e-05	-1.330827545585e-06	-2.146496041265e-05	-6.793494594357e-07	-1.095724934574e-05	-1.592520230705e-07	-2.568581017265e-06	-7.990379591339e-08	-1.288770901829e-06	-2.565579934236e-08	-4.138032151994e-07	-6.186492315452e-09	-9.978213412019e-08	-1.358646645198e-09	-2.191365556770e-08	-6.350316086569e-10	-1.024244530092e-08	-2.301491109835e-10	-3.712082435218e-09	-2.179575813470e-11	-3.515444860436e-10	2.058033506424e-13	3.319408881329e-12	1.099436089597e-13	1.773284015479e-12	1.435779920292e-15	2.315774064986e-14	
   9	EWK_MLL	5.750000000000e+01	3.306250000000e+03	1.300000000000e+04	5.400000000000e+00	0.000000000000e+00	8.578698038098e-02	1.588647784833e+00	-9.568006486049e-02	-1.771853052972e+00	-4.281562456726e-03	-7.928819364307e-02	-1.600636603423e-02	-2.964141858191e-01	-5.681255774586e-03	-1.052084402701e-01	-2.227676096365e-02	-4.125326104380e-01	-4.933929696532e-02	-9.136906845430e-01	-4.221618213992e-02	-7.817811507393e-01	-6.196876455554e-02	-1.147569713991e+00	-1.135737655645e-02	-2.103217880823e-01	-2.002336473596e-02	-3.708030506659e-01	-3.466715322723e-02	-6.419843190227e-01	1.776999474644e-02	3.290739767859e-01	2.553286994942e-02	4.728309249892e-01	-2.102734578573e-02	-3.893952923283e-01	1.213589182526e-01	2.247387375047e+00	1.115999494599e-02	2.066665730738e-01	8.651503531398e-02	1.602130283592e+00	1.399344523163e-03	2.591378746599e-02	-1.919534500562e-03	-3.554693519559e-02	6.753247191354e-04	1.250601331732e-02	2.483916121161e-04	4.599844668817e-03	1.391546682639e-04	2.576938301183e-03	-4.691854364892e-05	-8.688619194244e-04	2.499523791601e-05	4.628747762225e-04	-4.522246613440e-06	-8.374530765630e-05	8.096635615711e-06	1.499376965872e-04	9.454803253187e-06	1.750889491331e-04	-4.040276687039e-06	-7.481993864888e-05	-1.258338501690e-06	-2.330256484611e-05	-7.945994993348e-07	-1.471480554324e-05	-5.315043875245e-07	-9.842673843046e-06	-1.732071816977e-07	-3.207540401809e-06	-5.705692208199e-08	-1.056609668185e-06	-7.151010002489e-09	-1.324261111572e-07	-6.217584754417e-09	-1.151404584151e-07	-1.078084332226e-09	-1.996452467085e-08	-3.350514647231e-10	-6.204656754131e-09	-1.653930642436e-10	-3.062834523030e-09	-9.004409846447e-13	-1.667483304898e-11	-7.057833480920e-13	-1.307006200170e-11	-7.652404670614e-13	-1.417111976040e-11	9.138737590796e-16	1.692358813110e-14	
  10	EWK_MLL	6.200000000000e+01	3.844000000000e+03	1.300000000000e+04	4.800000000000e+00	0.000000000000e+00	7.299664855539e-02	1.520763511571e+00	-8.419973793195e-02	-1.754161206916e+00	-2.933296970934e-03	-6.111035356112e-02	-1.768640855691e-02	-3.684668449355e-01	-5.073678283235e-03	-1.057016309007e-01	-1.684883973897e-02	-3.510174945618e-01	-3.846376503449e-02	-8.013284382186e-01	-3.678608419911e-02	-7.663767541481e-01	-4.585152319201e-02	-9.552400665002e-01	-1.260399311112e-02	-2.625831898150e-01	-1.655147692086e-02	-3.448224358513e-01	-2.650290782716e-02	-5.521439130658e-01	1.475442623871e-02	3.073838799731e-01	3.188211384654e-02	6.642107051362e-01	-2.455943474136e-02	-5.116548904449e-01	-4.513539777429e-02	-9.403207869643e-01	-1.155875446977e-01	-2.408073847869e+00	4.981514623024e-02	1.037815546463e+00	-4.217882101230e-02	-8.787254377562e-01	-2.973178006289e-03	-6.194120846436e-02	9.737660177380e-04	2.028679203621e-02	4.182019472129e-04	8.712540566936e-03	1.261759929772e-04	2.628666520358e-03	-7.499591291235e-05	-1.562414852341e-03	7.092996367043e-06	1.477707576467e-04	-2.110861608011e-06	-4.397628350024e-05	4.559680800900e-06	9.499335001874e-05	1.958122532735e-06	4.079421943198e-05	-1.550639205987e-06	-3.230498345807e-05	-6.563962823899e-07	-1.367492254979e-05	-4.167064047064e-07	-8.681383431383e-06	-1.624250226680e-07	-3.383854638916e-06	-9.657006585903e-08	-2.011876372063e-06	-2.430200178079e-08	-5.062917037665e-07	-1.410508901624e-08	-2.938560211717e-07	1.811138866001e-09	3.773205970836e-08	-1.084829981064e-09	-2.260062460550e-08	4.364076381240e-10	9.091825794250e-09	-3.131347197819e-10	-6.523639995457e-09	-9.095983648103e-12	-1.894996593355e-10	-1.764036111512e-12	-3.675075232316e-11	-4.222313401799e-13	-8.796486253748e-12	2.359546809251e-16	4.915722519272e-15	
