LHCBWMU1FB	17	16
   1	EWK_RAP	2.125000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	7.536000000000000e+05	4.800000000000000e+03	1.288656000000000e+04	1.710000000000000e+00	1.257855449903971e+04	1.669128781719706e+00	-8.847822227290155e+03	-1.174074074746571e+00	-3.874735730950741e+03	-5.141634462514252e-01	1.180249440822065e+03	1.566148408734162e-01	-5.384724849754275e+02	-7.145335522497712e-02	-4.259646714854973e+02	-5.652397445402033e-02	5.618438321567583e+02	7.455464864075879e-02	1.504832890183638e+03	1.996858930710773e-01	-1.424944472495602e+00	-1.890849883884822e-04	5.416586080196951e+00	7.187614225314425e-04	1.462792457282596e+02	1.941072793634017e-02	1.025337265195692e+02	1.360585542987914e-02	-3.477739026070249e+01	-4.614834164105957e-03	1.694290225740729e+01	2.248261976832178e-03	-5.342711239150715e+01	-7.089584977641608e-03	-3.950501646298243e+01	-5.242173097529516e-03	
   2	EWK_RAP	2.375000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	7.012000000000000e+05	3.600000000000000e+03	1.199052000000000e+04	1.710000000000000e+00	9.129979942179001e+03	1.302050761862379e+00	1.007306330390731e+04	1.436546392456833e+00	6.798421977791836e+02	9.695410692800679e-02	4.453429313596369e+03	6.351154183679932e-01	-8.053121219145989e+02	-1.148477070614089e-01	-1.959517004189401e+02	-2.794519401296921e-02	-1.353394544045993e+01	-1.930112013756408e-03	8.486055006724480e+02	1.210218911398243e-01	-6.044491522196529e+00	-8.620210385334468e-04	-2.023627532278578e+01	-2.885949133312291e-03	-6.865673275696829e+02	-9.791319560320635e-02	-5.562299970264926e+02	-7.932544167519860e-02	1.617893355969262e+02	2.307320815700602e-02	1.257927953493365e+00	1.793964565734976e-04	1.032653274590826e+02	1.472694344824339e-02	1.278713134698791e+02	1.823606866370209e-02	
   3	EWK_RAP	2.625000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	6.052000000000000e+05	3.200000000000000e+03	1.034892000000000e+04	1.710000000000000e+00	6.693373113875257e+03	1.105977051202125e+00	3.343600948408948e+03	5.524786762076912e-01	1.780024156129058e+03	2.941216384879474e-01	-5.984430014350244e+03	-9.888350982072446e-01	-3.296710770841111e+03	-5.447307949175663e-01	-7.131946268229460e+02	-1.178444525484048e-01	3.436672523087781e+02	5.678573237091507e-02	1.670946941884973e+02	2.760983050041264e-02	-8.020552943850817e+00	-1.325273123570855e-03	-1.265677384340090e+01	-2.091337383245357e-03	1.125250166894823e+03	1.859302985616033e-01	-6.171062735361675e+02	-1.019673287402788e-01	6.650064749023811e+01	1.098821009422308e-02	-1.620460405907783e+01	-2.677561807514513e-03	2.886443339122289e+01	4.769404063321694e-03	1.465382844003933e+02	2.421319966959571e-02	
   4	EWK_RAP	2.875000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	4.812000000000000e+05	2.800000000000000e+03	8.228520000000000e+03	1.710000000000000e+00	4.835573521005206e+03	1.004898902952038e+00	-9.007627122108931e+02	-1.871909210745829e-01	2.925082432552807e+03	6.078724922179566e-01	-1.469509939238133e+03	-3.053844429006927e-01	4.659528161311982e+03	9.683142479866963e-01	-2.098879342371074e+03	-4.361760894370478e-01	6.786743555193858e+02	1.410378959932223e-01	-3.994767534055483e+02	-8.301678167197596e-02	1.906218338767961e-01	3.961384743906819e-05	-4.481388828183897e+00	-9.312944364471940e-04	-3.665513926881076e+02	-7.617443738323100e-02	-1.282736293576987e+03	-2.665703020733555e-01	-2.293543427786953e+02	-4.766299725243045e-02	-8.170329349141889e+01	-1.697907179788423e-02	-6.192168907272443e+02	-1.286818143655952e-01	-3.620911228520063e+02	-7.524753176475608e-02	
   5	EWK_RAP	3.125000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	3.696000000000000e+05	2.400000000000000e+03	6.320160000000000e+03	1.710000000000000e+00	3.551538287788533e+03	9.609140389038239e-01	1.797129863136472e+03	4.862364348312966e-01	5.689588589124371e+02	1.539390852035815e-01	-1.204866004028469e+03	-3.259918842068368e-01	1.364476388778796e+03	3.691765121154753e-01	4.298370889302038e+03	1.162979136715919e+00	6.023522800078692e+02	1.629741017337309e-01	3.160271842954250e+02	8.550519055612148e-02	-2.080807237804837e+00	-5.629889712675425e-04	-2.358568455241455e+01	-6.381408158120820e-03	2.642658703144286e+02	7.150050603745364e-02	3.991591700820496e+02	1.079976109529355e-01	5.025536089017298e+02	1.359722967807711e-01	3.780393431757430e+01	1.022833720713590e-02	-1.101792832693471e+03	-2.981041213997487e-01	-9.183313049360293e+02	-2.484662621580166e-01	
   6	EWK_RAP	3.375000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	2.416000000000000e+05	2.000000000000000e+03	4.131360000000000e+03	1.710000000000000e+00	2.221766728522337e+03	9.196054339910338e-01	1.701177177567077e+03	7.041296264764392e-01	-1.650761540718687e+02	-6.832622271186620e-02	-6.609359570479598e+02	-2.735662073874006e-01	6.302710659086313e+02	2.608737855582083e-01	4.037332951831208e+02	1.671081519797685e-01	-2.588059700358974e+03	-1.071216763393615e+00	6.656153224719775e+02	2.755030308244940e-01	-2.806313826408701e+00	-1.161553736096317e-03	-3.937818859231647e+01	-1.629891911933629e-02	3.327635325812203e+02	1.377332502405713e-01	4.113211225311358e+02	1.702488089946754e-01	-1.681792012305364e+03	-6.961059653581806e-01	-1.548822321118105e+02	-6.410688415223943e-02	-4.460038766310425e+02	-1.846042535724514e-01	-1.775271535936238e+02	-7.347978211656614e-02	
   7	EWK_RAP	3.750000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	1.176000000000000e+05	1.000000000000000e+03	2.010960000000000e+03	1.710000000000000e+00	1.081584505243128e+03	9.197147153427958e-01	3.379733567301894e+02	2.873923101447189e-01	1.958777346491397e+02	1.665626995315813e-01	-2.457537008988201e+02	-2.089742354581804e-01	1.653926843955591e+02	1.406400377513257e-01	1.298688476220101e+02	1.104326935561311e-01	-1.892046192976695e+02	-1.608882817157054e-01	-1.725347266683467e+01	-1.467132029492744e-02	3.787114416925650e+00	3.220335388542219e-03	1.058138524676641e+03	8.997776570379602e-01	-8.665322162672448e+00	-7.368471226762285e-03	9.807851208250762e+00	8.340009530825478e-03	-2.625502066960027e+01	-2.232569784829955e-02	-3.817790214025337e+02	-3.246420250021545e-01	7.706790067879133e+02	6.553392914863208e-01	-8.225787692457593e+02	-6.994717425559178e-01	
   8	EWK_RAP	4.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	2.820000000000000e+04	8.000000000000000e+02	4.822200000000000e+02	1.710000000000000e+00	2.131905501034853e+02	7.559948585229975e-01	1.418507664246916e+02	5.030169022152186e-01	-1.054444666450954e+01	-3.739165483868630e-02	-5.614119306082647e+01	-1.990822448965478e-01	1.984364105045702e+01	7.036752145552133e-02	2.729644323965725e+01	9.679589801296898e-02	-1.608386399972672e+01	-5.703497872243518e-02	2.536850030071228e+01	8.995922092451165e-02	7.406996374123511e+02	2.626594458909047e+00	-2.041738690034725e+01	-7.240208120690514e-02	2.578039195375166e+01	9.141982962323283e-02	-2.596922761967854e+01	-9.208945964425012e-02	-9.828356847667324e+00	-3.485232924704725e-02	9.576134816422856e+01	3.395792488093212e-01	7.816510592882545e+01	2.771812266979626e-01	-5.792706601158330e+01	-2.054151277006500e-01	
   9	EWK_RAP	2.125000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	4.356000000000000e+05	3.600000000000000e+03	1.288656000000000e+04	1.710000000000000e+00	6.898540348576475e+03	1.583686948709016e+00	1.235605200035131e+03	2.836559228730787e-01	-5.752932586377406e+03	-1.320691594668826e+00	-6.320495695778149e+02	-1.450986156055590e-01	1.808661650491779e+02	4.152115818392515e-02	5.664810365307453e+02	1.300461516369939e-01	-8.264202803096947e+02	-1.897199908883596e-01	-2.890248205528173e+03	-6.635096890560545e-01	1.310017100880344e-01	3.007385447383710e-05	-1.414470953814523e+01	-3.247178498196793e-03	-2.787100132465033e+02	-6.398301497853610e-02	-2.219103012662609e+02	-5.094359533201583e-02	7.712906649981718e+01	1.770639726809393e-02	-2.866317716185465e+01	-6.580160046339450e-03	2.315778221518806e+01	5.316295274377425e-03	1.521579654996324e+02	3.493066241956667e-02	
  10	EWK_RAP	2.375000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	4.112000000000000e+05	2.800000000000000e+03	1.199052000000000e+04	1.710000000000000e+00	4.983479848259371e+03	1.211935760763466e+00	-2.015684213252663e+03	-4.901955771528850e-01	5.262417926206872e+03	1.279770896451087e+00	3.679566012411588e+03	8.948360925125458e-01	-9.581168216443334e+02	-2.330050636294585e-01	-6.160432592310517e+02	-1.498159677118316e-01	5.768914520976996e+02	1.402946138369892e-01	-1.685488503838759e+03	-4.098950641631224e-01	5.739314216070114e+00	1.395747620639619e-03	2.751457596103232e+01	6.691287928266614e-03	1.305503491014194e+03	3.174862575423623e-01	9.682390840928607e+02	2.354667033299759e-01	-2.652488571948257e+02	-6.450604503765216e-02	-3.466264440752376e+00	-8.429631422063171e-04	-3.314366937755906e+02	-8.060230879756582e-02	-1.252571977755810e+02	-3.046138078199927e-02	
  11	EWK_RAP	2.625000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	3.768000000000000e+05	2.800000000000000e+03	1.034892000000000e+04	1.710000000000000e+00	3.778272772707818e+03	1.002726319720759e+00	-1.310857330872917e+03	-3.478920729492879e-01	3.019808084693223e+03	8.014352666383289e-01	-2.375826367308173e+03	-6.305271675446319e-01	-1.588961365236874e+03	-4.216988761244359e-01	-5.038957105242793e+02	-1.337302841094160e-01	7.866819207219892e+01	2.087797029516957e-02	-3.193612153557153e+02	-8.475616118782253e-02	8.264306550913242e+00	2.193287301197782e-03	1.099638480852476e+01	2.918361148759225e-03	-2.373435279641647e+03	-6.298925901384412e-01	1.258924914396386e+03	3.341095845001024e-01	-9.038485633696830e+01	-2.398748841214658e-02	2.597762340453398e+01	6.894273727317934e-03	-2.893924350699628e+02	-7.680266323512813e-02	-6.898052546141140e+01	-1.830693350886715e-02	
