CHORUSNU	15	607
   1	DIS_SNU	2.000000000000000e-02	2.816700000000000e-01	3.000000000000000e-01	9.985000000000001e-01	3.360000000000000e-02	1.402892500000001e-02	1.405000000000001e+00	8.739870500000001e-02	8.753000000000000e+00	-2.360000000000000e-02	-2.363545317976965e+00	-1.630000000000000e-02	-1.632448673009514e+00	5.010000000000000e-02	5.017526289434151e+00	1.710000000000000e-02	1.712568853279920e+00	2.100000000000000e-02	2.103154732098147e+00	0.000000000000000e+00	0.000000000000000e+00	-7.500000000000000e-03	-7.511266900350525e-01	0.000000000000000e+00	0.000000000000000e+00	-5.370000000000000e-02	-5.378067100650976e+00	-3.800000000000000e-03	-3.805708562844266e-01	-4.000000000000000e-04	-4.006009013520280e-02	9.500000000000000e-03	9.514271407110665e-01	-1.700000000000000e-03	-1.702553830746119e-01	
   2	DIS_SNU	2.000000000000000e-02	3.755600000000000e-01	4.000000000000000e-01	1.125600000000000e+00	3.710000000000000e-02	1.619738400000002e-02	1.439000000000001e+00	1.006511520000001e-01	8.942000000000005e+00	-3.970000000000000e-02	-3.527007818052594e+00	-1.310000000000000e-02	-1.163823738450604e+00	5.390000000000000e-02	4.788557213930349e+00	1.910000000000000e-02	1.696872778962331e+00	2.360000000000000e-02	2.096659559346127e+00	0.000000000000000e+00	0.000000000000000e+00	-8.399999999999999e-03	-7.462686567164180e-01	0.000000000000000e+00	0.000000000000000e+00	-3.890000000000000e-02	-3.455934612651030e+00	-3.400000000000000e-03	-3.020611229566453e-01	-5.000000000000000e-04	-4.442075337597726e-02	7.600000000000000e-03	6.751954513148544e-01	-2.500000000000000e-03	-2.221037668798863e-01	
   3	DIS_SNU	2.000000000000000e-02	4.694500000000000e-01	5.000000000000000e-01	1.067600000000000e+00	3.700000000000000e-02	1.580048000000004e-02	1.480000000000004e+00	9.859286000000006e-02	9.235000000000005e+00	-3.520000000000000e-02	-3.297115024353690e+00	-6.700000000000000e-03	-6.275758711127764e-01	5.230000000000000e-02	4.898838516298238e+00	2.580000000000000e-02	2.416635443986511e+00	2.240000000000000e-02	2.098164106406894e+00	0.000000000000000e+00	0.000000000000000e+00	-8.000000000000000e-03	-7.493443237167479e-01	0.000000000000000e+00	0.000000000000000e+00	-3.670000000000000e-02	-3.437617085050581e+00	-4.500000000000000e-03	-4.215061820906706e-01	2.000000000000000e-04	1.873360809291870e-02	-4.100000000000000e-03	-3.840389659048333e-01	1.100000000000000e-03	1.030348445110528e-01	
   4	DIS_SNU	2.000000000000000e-02	5.633400000000000e-01	6.000000000000000e-01	1.109100000000000e+00	3.840000000000000e-02	1.689159299999996e-02	1.522999999999997e+00	1.056639570000000e-01	9.526999999999997e+00	-3.690000000000000e-02	-3.327021909656479e+00	-6.600000000000000e-03	-5.950770895320531e-01	6.450000000000000e-02	5.815526102245064e+00	3.660000000000000e-02	3.299972951041385e+00	2.330000000000000e-02	2.100802452438915e+00	0.000000000000000e+00	0.000000000000000e+00	-8.300000000000000e-03	-7.483545216842484e-01	0.000000000000000e+00	0.000000000000000e+00	-1.440000000000000e-02	-1.298350013524479e+00	-2.900000000000000e-03	-2.614732666125688e-01	-8.000000000000000e-04	-7.213055630691552e-02	1.500000000000000e-03	1.352447930754666e-01	2.700000000000000e-03	2.434406275358399e-01	
   5	DIS_SNU	2.000000000000000e-02	6.572300000000000e-01	7.000000000000000e-01	9.809000000000000e-01	3.600000000000000e-02	1.535108500000005e-02	1.565000000000005e+00	9.846274200000002e-02	1.003800000000000e+01	-2.170000000000000e-02	-2.212254052400856e+00	-1.400000000000000e-03	-1.427260678968294e-01	4.050000000000000e-02	4.128861249872566e+00	2.180000000000000e-02	2.222448771536345e+00	2.060000000000000e-02	2.100112141910490e+00	0.000000000000000e+00	0.000000000000000e+00	-7.400000000000000e-03	-7.544092160260985e-01	0.000000000000000e+00	0.000000000000000e+00	-1.280000000000000e-02	-1.304924049342441e+00	-4.200000000000000e-03	-4.281782036904883e-01	-3.000000000000000e-03	-3.058415740646345e-01	-3.300000000000000e-03	-3.364257314710980e-01	-3.000000000000000e-04	-3.058415740646345e-02	
   6	DIS_SNU	4.500000000000000e-02	6.337574999999999e-01	3.000000000000000e-01	1.375200000000000e+00	3.290000000000000e-02	2.962180800000001e-02	2.154000000000000e+00	9.788673600000003e-02	7.118000000000002e+00	-1.920000000000000e-02	-1.396160558464223e+00	-1.550000000000000e-02	-1.127108784176847e+00	5.910000000000000e-02	4.297556719022688e+00	2.340000000000000e-02	1.701570680628272e+00	2.890000000000000e-02	2.101512507271669e+00	0.000000000000000e+00	0.000000000000000e+00	-1.030000000000000e-02	-7.489819662594532e-01	0.000000000000000e+00	0.000000000000000e+00	3.590000000000000e-02	2.610529377545085e+00	-3.900000000000000e-03	-2.835951134380453e-01	5.000000000000000e-04	3.635834787667248e-02	1.560000000000000e-02	1.134380453752181e+00	-4.400000000000000e-03	-3.199534613147179e-01	
   7	DIS_SNU	4.500000000000000e-02	8.450100000000000e-01	4.000000000000000e-01	1.409200000000000e+00	3.450000000000000e-02	3.070646799999997e-02	2.178999999999998e+00	1.030125200000001e-01	7.310000000000006e+00	-4.780000000000000e-02	-3.391995458416123e+00	-1.570000000000000e-02	-1.114107294919103e+00	5.600000000000000e-02	3.973885892705081e+00	2.130000000000000e-02	1.511495884189611e+00	2.960000000000000e-02	2.100482543286971e+00	0.000000000000000e+00	0.000000000000000e+00	-1.060000000000000e-02	-7.521998296906046e-01	0.000000000000000e+00	0.000000000000000e+00	3.490000000000000e-02	2.476582458132274e+00	-5.800000000000000e-03	-4.115810388873119e-01	1.400000000000000e-03	9.934714731762700e-02	8.300000000000000e-03	5.889866590973601e-01	-2.700000000000000e-03	-1.915980698268521e-01	
   8	DIS_SNU	4.500000000000000e-02	1.056262500000000e+00	5.000000000000000e-01	1.354900000000000e+00	3.450000000000000e-02	2.988909399999996e-02	2.205999999999997e+00	1.006961680000001e-01	7.432000000000006e+00	-4.130000000000000e-02	-3.048195438777770e+00	-1.120000000000000e-02	-8.266292715329544e-01	6.020000000000000e-02	4.443132334489630e+00	2.470000000000000e-02	1.823012768469998e+00	2.850000000000000e-02	2.103476271311536e+00	0.000000000000000e+00	0.000000000000000e+00	-1.020000000000000e-02	-7.528230865746550e-01	0.000000000000000e+00	0.000000000000000e+00	3.680000000000000e-02	2.716067606465422e+00	-2.900000000000000e-03	-2.140379363790685e-01	3.000000000000000e-04	2.214185548748985e-02	1.000000000000000e-03	7.380618495829951e-02	-5.999999999999999e-04	-4.428371097497971e-02	
   9	DIS_SNU	4.500000000000000e-02	1.267515000000000e+00	6.000000000000000e-01	1.404000000000000e+00	3.540000000000000e-02	3.133728000000001e-02	2.232000000000001e+00	1.060581600000001e-01	7.554000000000006e+00	-3.610000000000000e-02	-2.571225071225071e+00	-3.600000000000000e-03	-2.564102564102564e-01	6.619999999999999e-02	4.715099715099715e+00	3.420000000000000e-02	2.435897435897436e+00	2.950000000000000e-02	2.101139601139601e+00	0.000000000000000e+00	0.000000000000000e+00	-1.050000000000000e-02	-7.478632478632480e-01	0.000000000000000e+00	0.000000000000000e+00	3.210000000000000e-02	2.286324786324786e+00	1.500000000000000e-03	1.068376068376068e-01	-1.000000000000000e-04	-7.122507122507124e-03	6.100000000000000e-03	4.344729344729345e-01	-1.000000000000000e-04	-7.122507122507124e-03	
  10	DIS_SNU	4.500000000000000e-02	1.478767500000000e+00	7.000000000000000e-01	1.315200000000000e+00	3.450000000000000e-02	2.965775999999995e-02	2.254999999999996e+00	1.026513599999999e-01	7.804999999999995e+00	-3.530000000000000e-02	-2.684002433090024e+00	-4.700000000000000e-03	-3.573600973236010e-01	6.950000000000001e-02	5.284367396593675e+00	4.630000000000000e-02	3.520377128953772e+00	2.760000000000000e-02	2.098540145985401e+00	0.000000000000000e+00	0.000000000000000e+00	-9.900000000000001e-03	-7.527372262773724e-01	0.000000000000000e+00	0.000000000000000e+00	3.860000000000000e-02	2.934914841849149e+00	-4.400000000000000e-03	-3.345498783454988e-01	-1.100000000000000e-03	-8.363746958637470e-02	7.200000000000000e-03	5.474452554744526e-01	5.999999999999999e-04	4.562043795620438e-02	
  11	DIS_SNU	8.000000000000000e-02	1.126680000000000e+00	3.000000000000000e-01	1.697600000000000e+00	3.270000000000000e-02	5.086009599999998e-02	2.995999999999999e+00	9.374147200000009e-02	5.522000000000005e+00	-3.820000000000000e-02	-2.250235626767201e+00	-2.350000000000000e-02	-1.384307257304430e+00	6.930000000000000e-02	4.082233741753063e+00	2.330000000000000e-02	1.372525918944392e+00	3.570000000000000e-02	2.102968897266730e+00	0.000000000000000e+00	0.000000000000000e+00	-1.270000000000000e-02	-7.481149858623940e-01	0.000000000000000e+00	0.000000000000000e+00	4.080000000000000e-02	2.403393025447691e+00	-3.500000000000000e-03	-2.061734213006598e-01	-1.800000000000000e-03	-1.060320452403393e-01	3.300000000000000e-02	1.943920829406221e+00	-2.900000000000000e-03	-1.708294062205467e-01	
  12	DIS_SNU	8.000000000000000e-02	1.502240000000000e+00	4.000000000000000e-01	1.673300000000000e+00	3.330000000000000e-02	5.028266500000004e-02	3.005000000000002e+00	9.551196400000005e-02	5.708000000000002e+00	-4.900000000000000e-02	-2.928345186159087e+00	-2.130000000000000e-02	-1.272933723779358e+00	6.740000000000000e-02	4.027968684635153e+00	2.610000000000000e-02	1.559792027729636e+00	3.510000000000000e-02	2.097651347636407e+00	0.000000000000000e+00	0.000000000000000e+00	-1.250000000000000e-02	-7.470268332038487e-01	0.000000000000000e+00	0.000000000000000e+00	3.060000000000000e-02	1.828721687683022e+00	-2.000000000000000e-03	-1.195242933126158e-01	-1.000000000000000e-04	-5.976214665630790e-03	1.660000000000000e-02	9.920516344947110e-01	-2.900000000000000e-03	-1.733102253032929e-01	
