coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|u,6,0.02686538,0
dbar|g|d|u|s|c,6,0.02680645,0
cbar|ubar|dbar|g|u|s|c,7,0.02678694,0
cbar|sbar|ubar|dbar|d|u|c,7,0.02674086,0
sbar|g|d|u|s|c,6,0.02671918,0
ubar|dbar|g|d|u,5,0.02664396,0
cbar|sbar|dbar|g|d|u,6,0.02644354,0
ubar|dbar|d|s,4,0.02642516,0
sbar|ubar|dbar|d|s,5,0.02627318,0
cbar|sbar|ubar|d,4,0.02627301,0
ubar|dbar|g|d,4,0.02620725,0
sbar|ubar|dbar|d|s|c,6,0.02615295,0
cbar|sbar|ubar|g|u|s,6,0.02612065,0
cbar|sbar|ubar|g|s,5,0.02598903,0
cbar|sbar|ubar|dbar|g|s,6,0.02589076,0
ubar|dbar|d|u|s|c,6,0.02588544,0
cbar|sbar|dbar|g|u,5,0.02586091,0
sbar|dbar|g|d|u,5,0.02580038,0
cbar|sbar|dbar|g|u|s,6,0.02578836,0
cbar|sbar|dbar|u|c,5,0.02576812,0
sbar|dbar|u|s|c,5,0.02576286,0
cbar|ubar|g|s|c,5,0.02574544,0
sbar|dbar|g|d|s|c,6,0.02555695,0
sbar|ubar|dbar|g|u,5,0.02555182,0
cbar|dbar|g|d|s,5,0.02550973,0
ubar|dbar|g|d|c,5,0.02549515,0
cbar|dbar|g|d|s|c,6,0.02526781,0
cbar|sbar|ubar|g|s|c,6,0.02509313,0
cbar|sbar|dbar|d|u|s|c,7,0.02506917,0
ubar|dbar|d|s|c,5,0.02496852,0
ubar|dbar|d|u|s,5,0.02482771,0
g|d|s,3,0.02477034,0
cbar|ubar|g|u|s|c,6,0.02466787,0
cbar|ubar|dbar|g|u|s,6,0.02454362,0
sbar|g|d|u|s,5,0.02451585,0
sbar|dbar|d|u|s|c,6,0.02439320,0
cbar|ubar|g|u|s,5,0.02438754,0
cbar|sbar|ubar|dbar|d|u,6,0.02427848,0
cbar|sbar|ubar|d|c,5,0.02425672,0
cbar|ubar|d|u,4,0.02419967,0
dbar|g|d|u|s,5,0.02397727,0
sbar|dbar|g|d|s,5,0.02390496,0
sbar|dbar|u,3,0.02381473,0
cbar|sbar|ubar|dbar|u|s|c,7,0.02379803,0
sbar|ubar|dbar|d|u|c,6,0.02361618,0
g|d|u|s|c,5,0.02355693,0
cbar|sbar|ubar|d|u|c,6,0.02343575,0
sbar|ubar|g|u|s|c,6,0.02342883,0
ubar|dbar|g|u|s|c,6,0.02339836,0
cbar|ubar|d|u|c,5,0.02336081,0
g|d|s|c,4,0.02312219,0
cbar|sbar|dbar|u|s|c,6,0.02303877,0
ubar|d,2,0.02302674,0
sbar|ubar|dbar|g|s|c,6,0.02297539,0
cbar|sbar|ubar|d|u,5,0.02293706,0
sbar|g|d|s,4,0.02287200,0
cbar|ubar|dbar|g|s,5,0.02270615,0
g|d|u|s,4,0.02269115,0
sbar|g|d|s|c,5,0.02256104,0
sbar|ubar|dbar|u|s|c,6,0.02245150,0
cbar|ubar|dbar|g|s|c,6,0.02243597,0
cbar|sbar|ubar|dbar|d,5,0.02218214,0
sbar|ubar|dbar|u|c,5,0.02214311,0
cbar|sbar|ubar|dbar|d|c,6,0.02212982,0
cbar|dbar|g|d|u|c,6,0.02199551,0
cbar|ubar|dbar|d,4,0.02198826,0
sbar|dbar|d|u|c,5,0.02187471,0
cbar|sbar|ubar|dbar|u|c,6,0.02186827,0
dbar|g|u|c,4,0.02186489,0
cbar|d|s,3,0.02185681,0
cbar|sbar|g|d|u|c,6,0.02160934,0
cbar|sbar|dbar|d|u|s,6,0.02157883,0
cbar|ubar|dbar|d|u|c,6,0.02148645,0
cbar|ubar|dbar|g|u|c,6,0.02146800,0
cbar|sbar|ubar|dbar|g|c,6,0.02142280,0
sbar|ubar|dbar|g|s,5,0.02135106,0
sbar|ubar|g|u|s,5,0.02125311,0
cbar|sbar|ubar|g|u|c,6,0.02120123,0
cbar|sbar|dbar|g|d|c,6,0.02112233,0
dbar|g|d|s|c,5,0.02094423,0
cbar|sbar|dbar|d|u|c,6,0.02092875,0
dbar|g|u|s|c,5,0.02090582,0
dbar|g|d|u|c,5,0.02089868,0
dbar|g|d|s,4,0.02062875,0
cbar|ubar|dbar|d|c,5,0.02059944,0
ubar|dbar|g|u|s,5,0.02059757,0
sbar|ubar|dbar|d|u,5,0.02059631,0
ubar|g|s,3,0.02049500,0
cbar|ubar|dbar|d|u,5,0.02036095,0
sbar|dbar|d|u|s,5,0.02034516,0
cbar|sbar|ubar|dbar|u|s,6,0.02033599,0
ubar|d|c,3,0.02023036,0
cbar|dbar|g|u|s|c,6,0.02022481,0
sbar|dbar|u|s,4,0.02009008,0
cbar|sbar|dbar|u,4,0.02002758,0
cbar|sbar|ubar|dbar|g,5,0.01973061,0
ubar|dbar|g|u|c,5,0.01970083,0
sbar|g|d|u|c,5,0.01959019,0
cbar|dbar|g|u|c,5,0.01956324,0
cbar|d|s|c,4,0.01953069,0
sbar|ubar|g|s,4,0.01951613,0
sbar|dbar|g|d|c,5,0.01943221,0
cbar|sbar|dbar|g|d,5,0.01940245,0
ubar|g|u|s|c,5,0.01934660,0
cbar|sbar|g|d|u,5,0.01933810,0
sbar|dbar|g|c,4,0.01929338,0
cbar|g|d,3,0.01927690,0
sbar|ubar|g|s|c,5,0.01917773,0
cbar|sbar|d|u|s|c,6,0.01917000,0
cbar|dbar|g|d|u,5,0.01909859,0
sbar|ubar|dbar|g|c,5,0.01906231,0
sbar|ubar|d,3,0.01905087,0
cbar|sbar|ubar|g|u,5,0.01895762,0
ubar|g|s|c,4,0.01881885,0
cbar|ubar|s,3,0.01880185,0
cbar|dbar|d|u|s|c,6,0.01861764,0
cbar|ubar|dbar|g|u,5,0.01859950,0
cbar|sbar|g|u|s|c,6,0.01855486,0
sbar|dbar|g|s|c,5,0.01854939,0
sbar|ubar|g|u|c,5,0.01851154,0
ubar|g|u|s,4,0.01850899,0
cbar|sbar|dbar|g|s|c,6,0.01846175,0
sbar|ubar|dbar|u|s,5,0.01843168,0
sbar|ubar|d|u|c,5,0.01837634,0
sbar|g|u|s|c,5,0.01831475,0
cbar|g|d|u|c,5,0.01810154,0
cbar|sbar|d|s,4,0.01806670,0
sbar|g|u|c,4,0.01805484,0
cbar|sbar|dbar|u|s,5,0.01792378,0
cbar|d|u|s|c,5,0.01789786,0
cbar|ubar|g,3,0.01788254,0
dbar|u|c,3,0.01781766,0
cbar|sbar|ubar|dbar|u,5,0.01778065,0
cbar|sbar|g|d,4,0.01772442,0
cbar|d|u|s,4,0.01770922,0
cbar|g|d|c,4,0.01769661,0
cbar|sbar|d|u|s,5,0.01764368,0
sbar|ubar|d|c,4,0.01759190,0
cbar|sbar|dbar|g|c,5,0.01758497,0
ubar|d|u,3,0.01757202,0
cbar|sbar|dbar|d|s|c,6,0.01754578,0
sbar|ubar|dbar|u,4,0.01749791,0
cbar|sbar|g|d|c,5,0.01748143,0
dbar|g|d|u,4,0.01744455,0
ubar|dbar|g|s|c,5,0.01744256,0
sbar|ubar|dbar|d|c,5,0.01740026,0
ubar|dbar|d|u|c,5,0.01735043,0
sbar|ubar|d|u,4,0.01732035,0
ubar|d|u|c,4,0.01729028,0
cbar|sbar|ubar|g,4,0.01725084,0
sbar|dbar|d|u,4,0.01720132,0
cbar|g|d|u,4,0.01716796,0
ubar|dbar|g|s,4,0.01715526,0
sbar|dbar|g|d,4,0.01715495,0
cbar|sbar|ubar|u|s|c,6,0.01709816,0
cbar|sbar|d|s|c,5,0.01707793,0
cbar|sbar|ubar|g|c,5,0.01698038,0
dbar|d|u|s|c,5,0.01692997,0
sbar|ubar|dbar|d,4,0.01689509,0
cbar|sbar|dbar|d|u,5,0.01681286,0
sbar|ubar|dbar|g,4,0.01681264,0
dbar|g|u,3,0.01678696,0
cbar|ubar|g|u|c,5,0.01677222,0
sbar|g|d|u,4,0.01676174,0
cbar|sbar|g|u|c,5,0.01667536,0
cbar|sbar|dbar|d|s,5,0.01657026,0
sbar|d|u|s|c,5,0.01656031,0
cbar|dbar|d|u|s,5,0.01646431,0
dbar|g|u|s,4,0.01645284,0
cbar|ubar|s|c,4,0.01644726,0
cbar|ubar|dbar|u|s|c,6,0.01642713,0
cbar|dbar|g|u|s,5,0.01632932,0
ubar|dbar|g|u,4,0.01627504,0
cbar|ubar|g|c,4,0.01627423,0
cbar|sbar|ubar|dbar|s|c,6,0.01618179,0
cbar|dbar|g|d|c,5,0.01616305,0
d|s,2,0.01607240,0
cbar|sbar|ubar|s,4,0.01593049,0
cbar|ubar|g|u,4,0.01586682,0
cbar|dbar|g|d,4,0.01577977,0
cbar|sbar|dbar|g|s,5,0.01574265,0
sbar|ubar|g|u,4,0.01571066,0
ubar|dbar|d,3,0.01569010,0
ubar|dbar|d|u,4,0.01566762,0
cbar|sbar|ubar|u|s,5,0.01559992,0
cbar|ubar|dbar|g|c,5,0.01554190,0
sbar|dbar|g,3,0.01539127,0
cbar|sbar|g|u|s,5,0.01528458,0
sbar|dbar|g|s,4,0.01527259,0
sbar|dbar|d|s|c,5,0.01526450,0
cbar|sbar|ubar|dbar|s,5,0.01523440,0
cbar|ubar|dbar|g,4,0.01518685,0
cbar|dbar|d|s,4,0.01517983,0
g|d|u|c,4,0.01507155,0
cbar|dbar|g|u,4,0.01504260,0
cbar|sbar|ubar|s|c,5,0.01491379,0
cbar|ubar|u|s|c,5,0.01490678,0
ubar|dbar|d|c,4,0.01485858,0
sbar|dbar|c,3,0.01482997,0
dbar|u|s|c,4,0.01482698,0
cbar|dbar|d|s|c,5,0.01481871,0
cbar|ubar|u|s,4,0.01474677,0
sbar|g|u|s,4,0.01448696,0
cbar|dbar|u|c,4,0.01448431,0
sbar|d|u|s,4,0.01447644,0
d|s|c,3,0.01430364,0
cbar|ubar|dbar|u|s,5,0.01430264,0
d|u|s|c,4,0.01427664,0
cbar|sbar|dbar|g,4,0.01424035,0
dbar|d|u|s,4,0.01421912,0
g|d,2,0.01408504,0
ubar|dbar|u|s|c,5,0.01406886,0
sbar|g|d|c,4,0.01385741,0
sbar|ubar|u|s|c,5,0.01381768,0
sbar|dbar|d|s,4,0.01373125,0
sbar|u|c,3,0.01372286,0
sbar|g|u,3,0.01360191,0
g|d|u,3,0.01358093,0
sbar|g|d,3,0.01354318,0
d|u|s,3,0.01353065,0
dbar|g|d|c,4,0.01346192,0
sbar|d|s,3,0.01329358,0
sbar|ubar|dbar|s|c,5,0.01322988,0
cbar|ubar|dbar|u|c,5,0.01313822,0
cbar|dbar|d|u|c,5,0.01311948,0
cbar|dbar|u|s|c,5,0.01311464,0
ubar|g|u|c,4,0.01307167,0
g|d|c,3,0.01306178,0
dbar|d|u|c,4,0.01305408,0
cbar|g|u|s|c,5,0.01293246,0
cbar|ubar|dbar|s,4,0.01292505,0
sbar|d|s|c,4,0.01286238,0
dbar|u,2,0.01285788,0
cbar|sbar|g|u,4,0.01277971,0
sbar|ubar|g|c,4,0.01268577,0
cbar|sbar|ubar|dbar|c,5,0.01267689,0
cbar|sbar|ubar|u|c,5,0.01258833,0
cbar|ubar|dbar|s|c,5,0.01253527,0
dbar|g|d,3,0.01252144,0
cbar|sbar|d|u|c,5,0.01244945,0
ubar|dbar|u|c,4,0.01240168,0
sbar|ubar|g,3,0.01239895,0
ubar|s,2,0.01234652,0
ubar|dbar|g|c,4,0.01217038,0
cbar|sbar|dbar|c,4,0.01209007,0
sbar|dbar|s|c,4,0.01205471,0
ubar|g,2,0.01202002,0
sbar|u|s|c,4,0.01195340,0
cbar|sbar|dbar|d|c,5,0.01183026,0
sbar|ubar|u|s,4,0.01176184,0
sbar|ubar|dbar|s,4,0.01172469,0
g|u|s|c,4,0.01168109,0
ubar|g|u,3,0.01160918,0
cbar|d,2,0.01157816,0
dbar|d|s|c,4,0.01152574,0
sbar|d|u|c,4,0.01146099,0
cbar|sbar|g|s|c,5,0.01142223,0
cbar|dbar|g|s|c,5,0.01138810,0
ubar|dbar|u|s,4,0.01138678,0
sbar|ubar|dbar|c,4,0.01134684,0
dbar|d|s,3,0.01132934,0
cbar|sbar|u|c,4,0.01131242,0
ubar|dbar|g,3,0.01125804,0
sbar|dbar|d|c,4,0.01117139,0
cbar|sbar|u|s|c,5,0.01116293,0
cbar|sbar|ubar|dbar,4,0.01110385,0
sbar|dbar,2,0.01104641,0
cbar|g|u|s,4,0.01100043,0
ubar|g|c,3,0.01096880,0
cbar|sbar|dbar|s|c,5,0.01093595,0
sbar|ubar|u|c,4,0.01092854,0
cbar|ubar,2,0.01073257,0
cbar|sbar|g|s,4,0.01066613,0
ubar|u|s|c,4,0.01061476,0
ubar|s|c,3,0.01054935,0
dbar|u|s,3,0.01049227,0
sbar|ubar|s,3,0.01048648,0
cbar|sbar|ubar|u,4,0.01046460,0
dbar|g|s|c,4,0.01046431,0
cbar|ubar|dbar|u,4,0.01038843,0
cbar|dbar|d|u,4,0.01034089,0
cbar|sbar|d|u,4,0.01029767,0
cbar|sbar|dbar|d,4,0.01022913,0
cbar|g|s,3,0.01010495,0
cbar|dbar|u,3,0.01008193,0
g|u|c,3,0.01006296,0
sbar|ubar|s|c,4,0.01002741,0
cbar|dbar|g|s,4,0.01000620,0
ubar|u|s,3,0.00989733,0
cbar|d|c,3,0.00987726,0
dbar|g|c,3,0.00984869,0
cbar|d|u|c,4,0.00982040,0
dbar|d|u,3,0.00971817,0
cbar|g|u|c,4,0.00969436,0
sbar|g|s|c,4,0.00957677,0
cbar|g|s|c,4,0.00952313,0
sbar|u,2,0.00938920,0
cbar|dbar|u|s,4,0.00933753,0
cbar|sbar|ubar,3,0.00921946,0
sbar|ubar|dbar,3,0.00921620,0
g|u|s,3,0.00919175,0
cbar|dbar|g|c,4,0.00915135,0
cbar|sbar|d,3,0.00914502,0
ubar|dbar|u,3,0.00909450,0
cbar|ubar|u|c,4,0.00903883,0
sbar|dbar|d,3,0.00901274,0
cbar|d|u,3,0.00900659,0
cbar|ubar|c,3,0.00900324,0
sbar|dbar|s,3,0.00889658,0
cbar|sbar|dbar,3,0.00886412,0
cbar|sbar|ubar|c,4,0.00882833,0
cbar|sbar|d|c,4,0.00878177,0
sbar|d|u,3,0.00875188,0
ubar|dbar|s|c,4,0.00857165,0
dbar|g|s,3,0.00852491,0
ubar|dbar|s,3,0.00840382,0
cbar|sbar|dbar|s,4,0.00833564,0
sbar|g|s,3,0.00826315,0
cbar|ubar|u,3,0.00825362,0
sbar|ubar|u,3,0.00824741,0
sbar|u|s,3,0.00824500,0
cbar|sbar|u|s,4,0.00801216,0
cbar|sbar|g|c,4,0.00796748,0
d|u|c,3,0.00782077,0
cbar|dbar|d|c,4,0.00774509,0
sbar|g|c,3,0.00774208,0
cbar|ubar|dbar|c,4,0.00767079,0
cbar|sbar|u,3,0.00753616,0
cbar|dbar|d,3,0.00748089,0
cbar|ubar|dbar,3,0.00743521,0
d,1,0.00741597,0
dbar|g,2,0.00728428,0
cbar|dbar|g,3,0.00714423,0
cbar|g|u,3,0.00713727,0
g|u,2,0.00694877,0
g|s,2,0.00669092,0
g|s|c,3,0.00666643,0
u|c,2,0.00660910,0
cbar|sbar|g,3,0.00658595,0
d|u,2,0.00644981,0
cbar|u|s|c,4,0.00641907,0
ubar|u|c,3,0.00636785,0
d|c,2,0.00627224,0
dbar|c,2,0.00625872,0
u|s|c,3,0.00619795,0
sbar|d|c,3,0.00618790,0
dbar|d|c,3,0.00607487,0
sbar|d,2,0.00599379,0
ubar,1,0.00589892,0
sbar|g,2,0.00580324,0
sbar|ubar|c,3,0.00556308,0
sbar|ubar,2,0.00539679,0
ubar|dbar|c,3,0.00532937,0
dbar|d,2,0.00525335,0
cbar|u|c,3,0.00520987,0
ubar|u,2,0.00502543,0
dbar|s|c,3,0.00484317,0
cbar|dbar|s|c,4,0.00473616,0
ubar|c,2,0.00472682,0
cbar|g|c,3,0.00470938,0
cbar|g,2,0.00466606,0
cbar|u|s,3,0.00460687,0
ubar|dbar,2,0.00453638,0
cbar|dbar|c,3,0.00453021,0
cbar|sbar|s|c,4,0.00449075,0
cbar|s,2,0.00417412,0
sbar|c,2,0.00386947,0
cbar|sbar|s,3,0.00385494,0
u|s,2,0.00382832,0
dbar,1,0.00381316,0
sbar|s|c,3,0.00367532,0
u,1,0.00361447,0
cbar|dbar|s,3,0.00347338,0
g|c,2,0.00347311,0
cbar|s|c,3,0.00347168,0
cbar|sbar|c,3,0.00306446,0
dbar|s,2,0.00302276,0
g,1,0.00287267,0
cbar|u,2,0.00277247,0
cbar|dbar,2,0.00264207,0
sbar|s,2,0.00248184,0
sbar,1,0.00205064,0
cbar|sbar,2,0.00180308,0
s,1,0.00178964,0
s|c,2,0.00164466,0
cbar,1,0.00076348,0
cbar|c,2,0.00068631,0
c,1,0.00048009,0
,0,0.00000000,0
