#xdesc	x	xlow	xhigh	y	dy+	dy-	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-
1.0	0.0	2.0	0.02861	+1.05857E-4	-1.05857E-4	+9.727400000000002E-5	-9.727400000000002E-5	+1.02996E-4	-1.02996E-4	0.02792	+1.03304E-4	-1.03304E-4	+9.492800000000001E-5	-9.492800000000001E-5	+1.00512E-4	-1.00512E-4	0.02781	+1.1680200000000001E-4	-1.1680200000000001E-4	+1.3348800000000002E-4	-1.3348800000000002E-4	+1.0289700000000001E-4	-1.0289700000000001E-4	0.02704	+1.1356800000000001E-4	-1.1356800000000001E-4	+1.29792E-4	-1.29792E-4	+1.00048E-4	-1.00048E-4	0.0271	+3.523E-4	-3.523E-4	+2.71E-4	-2.71E-4	+1.355E-4	-1.355E-4	0.0263	+3.419E-4	-3.419E-4	+2.63E-4	-2.63E-4	+1.315E-4	-1.315E-4
3.0	2.0	4.0	0.05874	+1.35102E-4	-1.35102E-4	+1.82094E-4	-1.82094E-4	+1.99716E-4	-1.99716E-4	0.05763	+1.32549E-4	-1.32549E-4	+1.78653E-4	-1.78653E-4	+1.95942E-4	-1.95942E-4	0.05802	+1.50852E-4	-1.50852E-4	+2.26278E-4	-2.26278E-4	+2.0307E-4	-2.0307E-4	0.0568	+1.4768000000000002E-4	-1.4768000000000002E-4	+2.2152000000000003E-4	-2.2152000000000003E-4	+1.988E-4	-1.988E-4	0.0568	+4.5440000000000004E-4	-4.5440000000000004E-4	+3.976E-4	-3.976E-4	+2.2720000000000002E-4	-2.2720000000000002E-4	0.0553	+4.424E-4	-4.424E-4	+3.871E-4	-3.871E-4	+2.212E-4	-2.212E-4
5.0	4.0	6.0	0.05834	+1.34182E-4	-1.34182E-4	+1.34182E-4	-1.34182E-4	+2.0418999999999998E-4	-2.0418999999999998E-4	0.05784	+1.3303200000000002E-4	-1.3303200000000002E-4	+1.3303200000000002E-4	-1.3303200000000002E-4	+2.0244000000000002E-4	-2.0244000000000002E-4	0.05782	+1.4455000000000002E-4	-1.4455000000000002E-4	+1.5611400000000003E-4	-1.5611400000000003E-4	+2.2549800000000003E-4	-2.2549800000000003E-4	0.0572	+1.43E-4	-1.43E-4	+1.5444000000000002E-4	-1.5444000000000002E-4	+2.2308E-4	-2.2308E-4	0.0564	+4.5119999999999996E-4	-4.5119999999999996E-4	+2.8199999999999997E-4	-2.8199999999999997E-4	+2.8199999999999997E-4	-2.8199999999999997E-4	0.0556	+4.4479999999999997E-4	-4.4479999999999997E-4	+2.78E-4	-2.78E-4	+2.78E-4	-2.78E-4
7.0	6.0	8.0	0.04972	+1.2927200000000002E-4	-1.2927200000000002E-4	+1.0938400000000001E-4	-1.0938400000000001E-4	+1.6904800000000004E-4	-1.6904800000000004E-4	0.04974	+1.29324E-4	-1.29324E-4	+1.0942799999999998E-4	-1.0942799999999998E-4	+1.69116E-4	-1.69116E-4	0.04868	+1.3630400000000001E-4	-1.3630400000000001E-4	+1.3143600000000002E-4	-1.3143600000000002E-4	+1.8498400000000002E-4	-1.8498400000000002E-4	0.04872	+1.3641600000000002E-4	-1.3641600000000002E-4	+1.31544E-4	-1.31544E-4	+1.85136E-4	-1.85136E-4	0.0471	+3.7680000000000005E-4	-3.7680000000000005E-4	+2.826E-4	-2.826E-4	+2.355E-4	-2.355E-4	0.047	+3.7600000000000003E-4	-3.7600000000000003E-4	+2.8199999999999997E-4	-2.8199999999999997E-4	+2.35E-4	-2.35E-4
9.0	8.0	10.0	0.04106	+1.1496800000000001E-4	-1.1496800000000001E-4	+9.8544E-5	-9.8544E-5	+1.3960400000000001E-4	-1.3960400000000001E-4	0.04134	+1.1575200000000001E-4	-1.1575200000000001E-4	+9.921600000000001E-5	-9.921600000000001E-5	+1.4055600000000001E-4	-1.4055600000000001E-4	0.04047	+1.25457E-4	-1.25457E-4	+1.2140999999999999E-4	-1.2140999999999999E-4	+1.37598E-4	-1.37598E-4	0.04074	+1.26294E-4	-1.26294E-4	+1.2221999999999998E-4	-1.2221999999999998E-4	+1.38516E-4	-1.38516E-4	0.0395	+3.555E-4	-3.555E-4	+2.37E-4	-2.37E-4	+1.5800000000000002E-4	-1.5800000000000002E-4	0.0397	+3.573E-4	-3.573E-4	+2.382E-4	-2.382E-4	+1.588E-4	-1.588E-4
11.0	10.0	12.0	0.03385	+1.04935E-4	-1.04935E-4	+8.801E-5	-8.801E-5	+1.1847499999999999E-4	-1.1847499999999999E-4	0.03424	+1.0614399999999999E-4	-1.0614399999999999E-4	+8.9024E-5	-8.9024E-5	+1.1983999999999998E-4	-1.1983999999999998E-4	0.03381	+1.14954E-4	-1.14954E-4	+1.08192E-4	-1.08192E-4	+1.14954E-4	-1.14954E-4	0.03423	+1.16382E-4	-1.16382E-4	+1.0953599999999999E-4	-1.0953599999999999E-4	+1.16382E-4	-1.16382E-4	0.0322	+3.22E-4	-3.22E-4	+2.254E-4	-2.254E-4	+1.2880000000000001E-4	-1.2880000000000001E-4	0.0327	+3.27E-4	-3.27E-4	+2.2889999999999998E-4	-2.2889999999999998E-4	+1.308E-4	-1.308E-4
13.0	12.0	14.0	0.02819	+9.8665E-5	-9.8665E-5	+7.611300000000001E-5	-7.611300000000001E-5	+9.584600000000002E-5	-9.584600000000002E-5	0.02859	+1.00065E-4	-1.00065E-4	+7.7193E-5	-7.7193E-5	+9.7206E-5	-9.7206E-5	0.02823	+1.0727400000000002E-4	-1.0727400000000002E-4	+9.033600000000001E-5	-9.033600000000001E-5	+9.8805E-5	-9.8805E-5	0.02876	+1.09288E-4	-1.09288E-4	+9.2032E-5	-9.2032E-5	+1.0065999999999999E-4	-1.0065999999999999E-4	0.0266	+2.9259999999999996E-4	-2.9259999999999996E-4	+1.8619999999999997E-4	-1.8619999999999997E-4	+1.0639999999999998E-4	-1.0639999999999998E-4	0.0271	+2.981E-4	-2.981E-4	+1.8969999999999998E-4	-1.8969999999999998E-4	+1.0839999999999999E-4	-1.0839999999999999E-4
15.0	14.0	16.0	0.02375	+8.7875E-5	-8.7875E-5	+6.4125E-5	-6.4125E-5	+8.3125E-5	-8.3125E-5	0.02412	+8.924399999999999E-5	-8.924399999999999E-5	+6.5124E-5	-6.5124E-5	+8.442E-5	-8.442E-5	0.02385	+9.54E-5	-9.54E-5	+7.632E-5	-7.632E-5	+8.109000000000001E-5	-8.109000000000001E-5	0.02427	+9.708E-5	-9.708E-5	+7.7664E-5	-7.7664E-5	+8.2518E-5	-8.2518E-5	0.0227	+2.951E-4	-2.951E-4	+1.589E-4	-1.589E-4	+1.1350000000000001E-4	-1.1350000000000001E-4	0.0233	+3.0290000000000004E-4	-3.0290000000000004E-4	+1.631E-4	-1.631E-4	+1.1650000000000001E-4	-1.1650000000000001E-4
17.0	16.0	18.0	0.01997	+8.3874E-5	-8.3874E-5	+5.7913000000000006E-5	-5.7913000000000006E-5	+6.989500000000001E-5	-6.989500000000001E-5	0.02028	+8.5176E-5	-8.5176E-5	+5.881199999999999E-5	-5.881199999999999E-5	+7.097999999999999E-5	-7.097999999999999E-5	0.02034	+8.949600000000001E-5	-8.949600000000001E-5	+7.119E-5	-7.119E-5	+7.119E-5	-7.119E-5	0.0207	+9.108E-5	-9.108E-5	+7.244999999999999E-5	-7.244999999999999E-5	+7.244999999999999E-5	-7.244999999999999E-5	0.0199	+2.786E-4	-2.786E-4	+1.5920000000000002E-4	-1.5920000000000002E-4	+9.95E-5	-9.95E-5	0.0203	+2.8419999999999997E-4	-2.8419999999999997E-4	+1.624E-4	-1.624E-4	+1.0149999999999999E-4	-1.0149999999999999E-4
20.0	18.0	22.0	0.01587	+5.554499999999999E-5	-5.554499999999999E-5	+4.2848999999999996E-5	-4.2848999999999996E-5	+5.3958E-5	-5.3958E-5	0.01609	+5.6315E-5	-5.6315E-5	+4.3443000000000004E-5	-4.3443000000000004E-5	+5.470600000000001E-5	-5.470600000000001E-5	0.01606	+6.2634E-5	-6.2634E-5	+5.1392E-5	-5.1392E-5	+5.621E-5	-5.621E-5	0.01634	+6.3726E-5	-6.3726E-5	+5.2288000000000005E-5	-5.2288000000000005E-5	+5.719E-5	-5.719E-5	0.016	+1.92E-4	-1.92E-4	+9.6E-5	-9.6E-5	+8.0E-5	-8.0E-5	0.0164	+1.9679999999999999E-4	-1.9679999999999999E-4	+9.839999999999999E-5	-9.839999999999999E-5	+8.2E-5	-8.2E-5
24.0	22.0	26.0	0.01187	+4.866699999999999E-5	-4.866699999999999E-5	+3.4423E-5	-3.4423E-5	+4.1544999999999996E-5	-4.1544999999999996E-5	0.01199	+4.9158999999999995E-5	-4.9158999999999995E-5	+3.4770999999999996E-5	-3.4770999999999996E-5	+4.1964999999999995E-5	-4.1964999999999995E-5	0.01217	+5.7199E-5	-5.7199E-5	+4.3812E-5	-4.3812E-5	+4.3812E-5	-4.3812E-5	0.01228	+5.7716E-5	-5.7716E-5	+4.4208E-5	-4.4208E-5	+4.4208E-5	-4.4208E-5	0.0123	+1.722E-4	-1.722E-4	+9.84E-5	-9.84E-5	+7.38E-5	-7.38E-5	0.0124	+1.736E-4	-1.736E-4	+9.920000000000001E-5	-9.920000000000001E-5	+7.44E-5	-7.44E-5
28.0	26.0	30.0	0.009065	+4.169900000000001E-5	-4.169900000000001E-5	+2.8101500000000002E-5	-2.8101500000000002E-5	+3.1727500000000004E-5	-3.1727500000000004E-5	0.009113	+4.19198E-5	-4.19198E-5	+2.8250299999999996E-5	-2.8250299999999996E-5	+3.189549999999999E-5	-3.189549999999999E-5	0.009275	+4.8230000000000004E-5	-4.8230000000000004E-5	+3.80275E-5	-3.80275E-5	+3.2462499999999996E-5	-3.2462499999999996E-5	0.00934	+4.8568E-5	-4.8568E-5	+3.8293999999999996E-5	-3.8293999999999996E-5	+3.2689999999999994E-5	-3.2689999999999994E-5	0.00968	+1.6455999999999998E-4	-1.6455999999999998E-4	+7.744E-5	-7.744E-5	+5.807999999999999E-5	-5.807999999999999E-5	0.00981	+1.6677E-4	-1.6677E-4	+7.848000000000001E-5	-7.848000000000001E-5	+5.8859999999999995E-5	-5.8859999999999995E-5
32.0	30.0	34.0	0.007143	+3.78579E-5	-3.78579E-5	+2.50005E-5	-2.50005E-5	+2.50005E-5	-2.50005E-5	0.007165	+3.797450000000001E-5	-3.797450000000001E-5	+2.5077500000000002E-5	-2.5077500000000002E-5	+2.5077500000000002E-5	-2.5077500000000002E-5	0.007339	+4.3300099999999996E-5	-4.3300099999999996E-5	+3.37594E-5	-3.37594E-5	+2.56865E-5	-2.56865E-5	0.007363	+4.3441699999999994E-5	-4.3441699999999994E-5	+3.38698E-5	-3.38698E-5	+2.5770499999999997E-5	-2.5770499999999997E-5	0.00782	+1.4076E-4	-1.4076E-4	+7.038E-5	-7.038E-5	+3.91E-5	-3.91E-5	0.0079	+1.4220000000000001E-4	-1.4220000000000001E-4	+7.110000000000001E-5	-7.110000000000001E-5	+3.9500000000000005E-5	-3.9500000000000005E-5
36.0	34.0	38.0	0.005707	+3.36713E-5	-3.36713E-5	+2.16866E-5	-2.16866E-5	+1.9403800000000002E-5	-1.9403800000000002E-5	0.005707	+3.36713E-5	-3.36713E-5	+2.16866E-5	-2.16866E-5	+1.9403800000000002E-5	-1.9403800000000002E-5	0.00588	+3.8808E-5	-3.8808E-5	+2.8811999999999998E-5	-2.8811999999999998E-5	+2.058E-5	-2.058E-5	0.005883	+3.882780000000001E-5	-3.882780000000001E-5	+2.8826700000000003E-5	-2.8826700000000003E-5	+2.05905E-5	-2.05905E-5	0.00634	+1.268E-4	-1.268E-4	+6.34E-5	-6.34E-5	+3.17E-5	-3.17E-5	0.00634	+1.268E-4	-1.268E-4	+6.34E-5	-6.34E-5	+3.17E-5	-3.17E-5
40.0	38.0	42.0	0.004559	+3.0089399999999997E-5	-3.0089399999999997E-5	+2.0059599999999997E-5	-2.0059599999999997E-5	+1.59565E-5	-1.59565E-5	0.004554	+3.0056400000000002E-5	-3.0056400000000002E-5	+2.00376E-5	-2.00376E-5	+1.5939E-5	-1.5939E-5	0.004709	+3.48466E-5	-3.48466E-5	+2.4015899999999998E-5	-2.4015899999999998E-5	+1.6481499999999998E-5	-1.6481499999999998E-5	0.004704	+3.48096E-5	-3.48096E-5	+2.39904E-5	-2.39904E-5	+1.6463999999999997E-5	-1.6463999999999997E-5	0.00509	+1.1198000000000001E-4	-1.1198000000000001E-4	+6.107999999999999E-5	-6.107999999999999E-5	+2.036E-5	-2.036E-5	0.00509	+1.1198000000000001E-4	-1.1198000000000001E-4	+6.107999999999999E-5	-6.107999999999999E-5	+2.036E-5	-2.036E-5
44.0	42.0	46.0	0.003757	+2.74261E-5	-2.74261E-5	+1.76579E-5	-1.76579E-5	+1.31495E-5	-1.31495E-5	0.003747	+2.7353099999999997E-5	-2.7353099999999997E-5	+1.7610899999999998E-5	-1.7610899999999998E-5	+1.31145E-5	-1.31145E-5	0.003745	+3.0709E-5	-3.0709E-5	+2.13465E-5	-2.13465E-5	+1.4231000000000001E-5	-1.4231000000000001E-5	0.003739	+3.06598E-5	-3.06598E-5	+2.13123E-5	-2.13123E-5	+1.42082E-5	-1.42082E-5	0.00438	+1.0512E-4	-1.0512E-4	+5.256E-5	-5.256E-5	+1.752E-5	-1.752E-5	0.0044	+1.056E-4	-1.056E-4	+5.28E-5	-5.28E-5	+1.7600000000000004E-5	-1.7600000000000004E-5
48.0	46.0	50.0	0.00315	+2.4885E-5	-2.4885E-5	+1.512E-5	-1.512E-5	+1.197E-5	-1.197E-5	0.00314	+2.4806E-5	-2.4806E-5	+1.5071999999999999E-5	-1.5071999999999999E-5	+1.1931999999999999E-5	-1.1931999999999999E-5	0.003156	+2.71416E-5	-2.71416E-5	+1.95672E-5	-1.95672E-5	+1.16772E-5	-1.16772E-5	0.003134	+2.69524E-5	-2.69524E-5	+1.94308E-5	-1.94308E-5	+1.15958E-5	-1.15958E-5	0.00357	+9.282000000000001E-5	-9.282000000000001E-5	+4.998E-5	-4.998E-5	+1.428E-5	-1.428E-5	0.00355	+9.230000000000001E-5	-9.230000000000001E-5	+4.97E-5	-4.97E-5	+1.4200000000000001E-5	-1.4200000000000001E-5
52.0	50.0	54.0	0.002584	+2.27392E-5	-2.27392E-5	+1.34368E-5	-1.34368E-5	+9.3024E-6	-9.3024E-6	0.002575	+2.266E-5	-2.266E-5	+1.339E-5	-1.339E-5	+9.27E-6	-9.27E-6	0.002568	+2.5423199999999997E-5	-2.5423199999999997E-5	+1.72056E-5	-1.72056E-5	+9.244799999999998E-6	-9.244799999999998E-6	0.002556	+2.53044E-5	-2.53044E-5	+1.7125200000000003E-5	-1.7125200000000003E-5	+9.2016E-6	-9.2016E-6	0.003	+8.7E-5	-8.7E-5	+4.5E-5	-4.5E-5	+1.8E-5	-1.8E-5	0.00299	+8.671E-5	-8.671E-5	+4.4850000000000006E-5	-4.4850000000000006E-5	+1.794E-5	-1.794E-5
57.0	54.0	60.0	0.002052	+1.6621200000000003E-5	-1.6621200000000003E-5	+9.8496E-6	-9.8496E-6	+7.5923999999999995E-6	-7.5923999999999995E-6	0.00204	+1.6524000000000003E-5	-1.6524000000000003E-5	+9.792E-6	-9.792E-6	+7.548E-6	-7.548E-6	0.002125	+1.955E-5	-1.955E-5	+1.25375E-5	-1.25375E-5	+7.4375E-6	-7.4375E-6	0.00211	+1.9412E-5	-1.9412E-5	+1.2448999999999999E-5	-1.2448999999999999E-5	+7.384999999999999E-6	-7.384999999999999E-6	0.00266	+7.182E-5	-7.182E-5	+3.458E-5	-3.458E-5	+1.064E-5	-1.064E-5	0.00265	+7.155E-5	-7.155E-5	+3.4450000000000004E-5	-3.4450000000000004E-5	+1.06E-5	-1.06E-5
65.0	60.0	70.0	0.001466	+1.07018E-5	-1.07018E-5	+6.7436E-6	-6.7436E-6	+5.7174000000000005E-6	-5.7174000000000005E-6	0.001457	+1.06361E-5	-1.06361E-5	+6.7022E-6	-6.7022E-6	+5.6823E-6	-5.6823E-6	0.001494	+1.2997800000000001E-5	-1.2997800000000001E-5	+9.5616E-6	-9.5616E-6	+5.8266E-6	-5.8266E-6	0.001481	+1.2884699999999999E-5	-1.2884699999999999E-5	+9.478399999999999E-6	-9.478399999999999E-6	+5.7759E-6	-5.7759E-6	0.00182	+4.5499999999999995E-5	-4.5499999999999995E-5	+2.366E-5	-2.366E-5	+7.28E-6	-7.28E-6	0.0018	+4.5E-5	-4.5E-5	+2.3400000000000003E-5	-2.3400000000000003E-5	+7.2000000000000005E-6	-7.2000000000000005E-6
75.0	70.0	80.0	9.646E-4	+8.87432E-6	-8.87432E-6	+5.305300000000001E-6	-5.305300000000001E-6	+4.14778E-6	-4.14778E-6	9.557E-4	+8.79244E-6	-8.79244E-6	+5.256350000000001E-6	-5.256350000000001E-6	+4.10951E-6	-4.10951E-6	9.979E-4	+1.0777319999999999E-5	-1.0777319999999999E-5	+7.085089999999999E-6	-7.085089999999999E-6	+3.9916E-6	-3.9916E-6	9.845E-4	+1.06326E-5	-1.06326E-5	+6.98995E-6	-6.98995E-6	+3.938E-6	-3.938E-6	0.00114	+3.7619999999999996E-5	-3.7619999999999996E-5	+1.8239999999999998E-5	-1.8239999999999998E-5	+7.98E-6	-7.98E-6	0.00112	+3.696E-5	-3.696E-5	+1.792E-5	-1.792E-5	+7.84E-6	-7.84E-6
90.0	80.0	100.0	5.458E-4	+4.5301399999999995E-6	-4.5301399999999995E-6	+2.89274E-6	-2.89274E-6	+2.56526E-6	-2.56526E-6	5.413E-4	+4.49279E-6	-4.49279E-6	+2.86889E-6	-2.86889E-6	+2.5441099999999998E-6	-2.5441099999999998E-6	5.566E-4	+5.51034E-6	-5.51034E-6	+3.840539999999999E-6	-3.840539999999999E-6	+2.6716799999999996E-6	-2.6716799999999996E-6	5.509E-4	+5.45391E-6	-5.45391E-6	+3.80121E-6	-3.80121E-6	+2.64432E-6	-2.64432E-6	5.96E-4	+1.8476E-5	-1.8476E-5	+8.343999999999998E-6	-8.343999999999998E-6	+4.768E-6	-4.768E-6	5.89E-4	+1.8259000000000003E-5	-1.8259000000000003E-5	+8.246E-6	-8.246E-6	+4.712000000000001E-6	-4.712000000000001E-6
