   1   2     20.000000     50.000000      0.546215      0.027187      0.027686
   1   2     20.000000     60.000000      0.229246      0.021405      0.021447
   1   2     20.000000     70.000000      0.450170      0.015263      0.015152
   1   2     20.000000     80.000000      0.993056      0.010136      0.010048
   1   2     20.000000     95.000000     -0.687364      0.006239      0.006149
   1   2     20.000000    127.500000     -0.409771      0.002106      0.002068
   1   2     20.000000    175.000000     -1.097230      0.000547      0.000533
   1   2     20.000000    550.000000     -1.711581      0.000019      0.000018
   2   2     20.000000     50.000000     -0.546207      0.028072      0.028097
   2   2     20.000000     60.000000     -0.229240      0.021579      0.021606
   2   2     20.000000     70.000000     -0.450159      0.015375      0.015441
   2   2     20.000000     80.000000     -0.993056      0.010445      0.010480
   2   2     20.000000     95.000000      0.687359      0.005974      0.006004
   2   2     20.000000    127.500000      0.409764      0.002027      0.002037
   2   2     20.000000    175.000000      1.097228      0.000490      0.000493
   2   2     20.000000    550.000000      1.711580      0.000014      0.000015
