group	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
EMC	EMCF2C	0	0.004452599999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC	EMCF2C	1	0.0028454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC	EMCF2C	2	0.00861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC	EMCF2C	3	0.0051414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC	EMCF2C	4	0.01066	0.010945380665361881	0.0063695101998746395	0.017611568793654442	0.008483310230076313	0.017223862931132317	0.01870906725525856	0.01648201234638691	0.002376174321398139	0.011347359046339989	0.014356394298374653	0.010792279615998268	0.034617047756910324	0.0031555448658764362	-0.003705774201080203	0.018325744196772575	-0.0016976662445813417	0.027679894119501114	0.013808190822601318	-0.019452136009931564	0.02631169557571411	-0.004188439808785915	0.012038374319672585	0.018229838460683823	0.013419134542346	0.0162043459713459	0.013407040387392044	0.012241972610354424	0.0053712790831923485	0.005462221801280975	0.005171121098101139	0.021460674703121185	0.009441541507840157	0.015424352139234543	0.016384776681661606	0.00813320279121399	0.004721703007817268	0.01952224224805832	0.015330702066421509	0.020276181399822235	0.002938776044175029	0.01767374947667122	0.011081758886575699	0.010434397496283054	0.009812419302761555	0.0017145622987300158	0.003448239527642727	0.016737405210733414	0.010683149099349976	0.00816218089312315	0.00610843300819397	0.012638485059142113	0.01487189345061779	0.016574477776885033	0.017560962587594986	0.006233208812773228	0.010891951620578766	-0.01600433699786663	0.015029700472950935	0.003361037001013756	0.007247346919029951	0.0098023172467947	-0.0016235578805208206	0.013021346181631088	0.011304831132292747	0.013921011239290237	0.021136295050382614	0.010973835363984108	-0.00270835030823946	-0.002613212214782834	0.013447863049805164	0.012143440544605255	0.016888927668333054	0.013372515328228474	0.014248259365558624	0.0009446628391742706	0.0065607912838459015	0.015259357169270515	0.011505795642733574	0.004932161420583725	0.007065191864967346	0.001391412690281868	0.021672837436199188	0.013845233246684074	0.012849867343902588	0.022279521450400352	0.016098627820611	0.021952595561742783	0.0033915750682353973	-0.0002038814127445221	0.009254228323698044	0.017012588679790497	0.019833628088235855	0.013685055077075958	0.005624078214168549	0.014856561087071896	0.0013881048653274775	0.012785091064870358	0.0048077222891151905	0.020240245386958122	0.012033489532768726	0.022109799087047577
EMC	EMCF2C	5	0.0019926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC	EMCF2C	6	0.0067568	0.00552304508164525	0.0028245090506970882	-0.0009828299516811967	0.0047739120200276375	0.011596153490245342	0.008393282070755959	0.004190969280898571	0.009348397143185139	0.012086034752428532	0.004470995627343655	0.004983586724847555	0.0028491062112152576	0.003039316739886999	-0.0006262175738811493	0.004945959895849228	-0.0014039486413821578	0.020292896777391434	0.002514172112569213	-0.0019867473747581244	0.012825391255319118	0.0038123056292533875	0.002926305402070284	0.008857746608555317	-0.0005397411878220737	0.006766671314835548	0.005383266136050224	0.0025988714769482613	0.0038715600967407227	0.01126514095813036	-0.0009162762435153127	0.003441834356635809	0.0037918472662568092	0.00616433285176754	0.016167571768164635	0.006309627555310726	0.0012440411373972893	0.0020726800430566072	-0.002563516143709421	0.006120579317212105	-0.0010943165980279446	0.00823434442281723	0.0030409875325858593	0.005142387002706528	0.007041544653475285	-0.0018184070941060781	0.0066977557726204395	0.012029290199279785	0.004593448713421822	0.0009838455589488149	0.0043279980309307575	0.0017749440157786012	0.008993702009320259	-0.0002380390651524067	0.005979052744805813	0.005846839398145676	0.007674902677536011	0.0030512982048094273	0.0013700153212994337	0.011066356673836708	0.014444391243159771	0.0003907099016942084	0.0028683925047516823	0.013877013698220253	0.006674093194305897	0.013188006356358528	0.004541441798210144	0.0033382573164999485	0.004989849403500557	-0.0010233884677290916	0.007107744459062815	0.01149012241512537	0.012403778731822968	0.008414801210165024	0.011954927816987038	0.003740794723853469	0.0012189714470878243	0.010210784152150154	0.010255474597215652	0.003484203480184078	0.0014833470340818167	0.002338692545890808	0.005946260876953602	0.0026341890916228294	0.0016387354116886854	0.009410718455910683	0.008645436726510525	0.004961136728525162	0.011707858182489872	5.376990884542465e-06	0.004274821374565363	0.010551169514656067	0.009981118142604828	0.008651542477309704	0.00587470643222332	0.006571491248905659	-0.0008223229087889194	0.002436643233522773	0.00043255346827208996	0.009622370824217796	0.011637747287750244	0.005142794921994209
EMC	EMCF2C	7	0.014924	0.01596701517701149	0.013362943194806576	0.00899818167090416	0.014560749754309654	0.020344804972410202	0.01341560110449791	0.01603897474706173	0.013756228610873222	0.02308662049472332	0.015774013474583626	0.016258377581834793	0.013802229426801205	0.011587392538785934	0.008999022655189037	0.0163998082280159	0.009705872274935246	0.0303256306797266	0.014464737847447395	0.016560522839426994	0.023424748331308365	0.012774242088198662	0.014265606179833412	0.01968476176261902	0.01165018044412136	0.01823524199426174	0.01617026887834072	0.015386251732707024	0.013084998354315758	0.018519334495067596	0.010874995961785316	0.016062313690781593	0.01549389585852623	0.01720588654279709	0.025922898203134537	0.016432397067546844	0.01189107820391655	0.013622418977320194	0.00759552838280797	0.016424600034952164	0.009857358410954475	0.019245630130171776	0.014607314020395279	0.014469573274254799	0.016756676137447357	0.010366499423980713	0.016011590138077736	0.022253815084695816	0.015815306454896927	0.012053958140313625	0.016701672226190567	0.012521877884864807	0.019503772258758545	0.007053273729979992	0.017305657267570496	0.01898830197751522	0.01792890951037407	0.008136720396578312	0.013538606464862823	0.01964491233229637	0.02361808344721794	0.012358792126178741	0.006678490433841944	0.02359704300761223	0.016834557056427002	0.022516939789056778	0.015462636947631836	0.014202015474438667	0.013668179512023926	0.009795436635613441	0.024129293859004974	0.017557278275489807	0.021890979260206223	0.0190349742770195	0.019983414560556412	0.016594987362623215	0.012758937664330006	0.020558945834636688	0.019221391528844833	0.01476233173161745	0.012603596784174442	0.01010551955550909	0.015275465324521065	0.014179365709424019	0.01560885924845934	0.020943354815244675	0.01923535391688347	0.016824588179588318	0.021643174812197685	0.012255269102752209	0.01209394820034504	0.02157263457775116	0.021181326359510422	0.01869608461856842	0.015781549736857414	0.017807215452194214	0.009592785499989986	0.0138621237128973	0.01140996627509594	0.01974831148982048	0.02194356545805931	0.014187845401465893
EMC	EMCF2C	8	0.005698999999999999	0.0012778001837432384	0.0022185116540640593	-0.009357407689094543	-0.002208128571510315	0.011760152876377106	0.024976462125778198	-0.0023537050001323223	0.00611259276047349	0.00215972401201725	-0.0065405284985899925	0.0012860235292464495	0.022076958790421486	0.001370782614685595	-0.002644924446940422	-0.001020168885588646	-0.011893540620803833	0.013326561078429222	0.004872268531471491	0.00352455023676157	0.009129179641604424	0.007749445736408234	-0.006991833448410034	-0.015736347064375877	-0.006238117814064026	-0.009544959291815758	0.019772149622440338	-0.0014111940981820226	0.0028664888814091682	-0.00471696350723505	-0.006853080354630947	0.005641834810376167	0.008567677810788155	8.906080620363355e-05	0.005827942863106728	-0.00847071222960949	-0.0016394546255469322	0.011794080957770348	-0.01345493271946907	-0.0053909700363874435	-0.002279227366670966	-0.0023721856996417046	-0.0041542015969753265	-0.006699816789478064	-0.004054736346006393	-0.007707653567194939	0.011639682576060295	0.007209050003439188	-0.005466407164931297	-0.0019245072035118937	0.013769981451332569	-0.011495865881443024	0.0008333229925483465	-0.015385105274617672	-0.005040593910962343	0.011082133278250694	0.0053865546360611916	0.001460975967347622	-0.009261762723326683	-0.005485699512064457	0.007417012937366962	-0.0068032220005989075	-0.0037246588617563248	-0.0011600363068282604	0.0030165191274136305	0.0038517280481755733	-0.01075131818652153	-0.002473378786817193	-0.009528053924441338	-0.005003321450203657	0.00555556733161211	0.005000425036996603	-0.004987777676433325	0.00501210568472743	0.028121424838900566	0.011617694050073624	-0.0032295179553329945	0.0007103895768523216	0.006787030026316643	-0.011924130842089653	-0.003301059128716588	0.00949721597135067	0.023830097168684006	-0.0019680196419358253	0.01099521853029728	-0.0012511380482465029	0.0021951396483927965	-0.006974063813686371	0.010552547872066498	0.01844784989953041	0.0076875826343894005	0.013648304156959057	0.0029024221003055573	0.004438373260200024	-0.0030367840081453323	0.007113059051334858	-0.012260328978300095	-0.0009014023235067725	-0.006593265570700169	0.008639678359031677	0.00021290837321430445	0.007691810838878155
EMC	EMCF2C	9	0.008773999999999999	0.009441613219678402	0.011610707268118858	0.0029422480147331953	0.0077702561393380165	0.018178362399339676	0.03179311379790306	0.0052605485543608665	0.014788972213864326	0.016164982691407204	0.0019795510452240705	0.008113279938697815	0.02631639689207077	0.006616603117436171	0.005150048993527889	0.009709526784718037	-0.002404657192528248	0.01975923217833042	0.009624384343624115	0.007470682729035616	0.015403586439788342	0.014332842081785202	0.0022032083943486214	0.002632548101246357	0.0014917850494384766	-0.00043931810068897903	0.02399861440062523	0.005965654272586107	0.012760414741933346	0.007018754258751869	0.0012042105663567781	0.010908206924796104	0.015325916931033134	0.007774899713695049	0.013915158808231354	0.0020354294683784246	0.0054558017291128635	0.012222040444612503	0.007550966925919056	0.004383907187730074	0.004462949465960264	0.00772447232156992	0.0034524924121797085	0.0023001236841082573	0.008253045380115509	0.005407907068729401	0.015391393564641476	0.013995202258229256	0.00275464728474617	0.005457205232232809	0.019442018121480942	0.0008894269121810794	0.008843909949064255	-0.004324888810515404	0.0030975888948887587	0.027957100421190262	0.012072768062353134	0.011493859812617302	-0.0005514543154276907	0.005530886352062225	0.01470985822379589	0.0010639524552971125	0.013728112913668156	0.008241650648415089	0.010502461344003677	0.013640878722071648	0.009853996336460114	0.005334407556802034	0.00018813132192008197	0.003165815956890583	0.014711881056427956	0.01563527062535286	0.006819899193942547	0.0067985765635967255	0.03025699034333229	0.014030801132321358	0.004180900752544403	0.011880794540047646	0.013664697296917439	-0.004380880855023861	0.004202857613563538	0.016425222158432007	0.02729734592139721	0.005191169213503599	0.011976081877946854	0.006190738640725613	0.009678942151367664	0.0018044204916805029	0.015897005796432495	0.017671409994363785	0.014572307467460632	0.013976339250802994	0.010003263130784035	0.011842438951134682	0.0060143438167870045	0.013501608744263649	-0.0018585763173177838	0.006076766178011894	0.001851157401688397	0.014394782483577728	0.008258957415819168	0.014525316655635834
