Taken from Table 21 in paper.
Columns are: bin low, bin high, cross section, stat., syst. up, syst. down.
0.0	0.3	714	55	+41	-46
0.3	0.7	626	53	+46	-46
0.7	1.3	543	37	+44	-43
1.3	2.2	233	23	+30	-29
